PLOSPaperID,curr_date,RoundID,ReviewerLLM
pone.0249102,2021-04-19,pone.0249102.r001,False
pone.0249110,2021-02-23,pone.0249110.r001,False
pone.0249116,2020-11-06,pone.0249116.r001,False
pone.0249117,2020-10-06,pone.0249117.r001,False
pone.0249118,2020-09-16,pone.0249118.r001,False
pone.0249123,2020-12-16,pone.0249123.r001,False
pone.0249129,2020-12-17,pone.0249129.r002,True
pone.0249136,2020-12-15,pone.0249136.r001,False
pone.0249139,2020-12-07,pone.0249139.r001,False
pone.0249140,2021-01-22,pone.0249140.r001,False
pone.0249144,2021-01-13,pone.0249144.r001,False
pone.0249148,2021-03-12,pone.0249148.r003,False
pone.0249155,2021-04-26,pone.0249155.r001,False
pone.0249156,2021-04-20,pone.0249156.r001,False
pone.0249160,2021-06-11,pone.0249160.r001,False
pone.0249168,2020-12-04,pone.0249168.r001,True
pone.0249177,2020-09-07,pone.0249177.r001,False
pone.0249178,2020-07-22,pone.0249178.r001,True
pone.0249179,2020-08-18,pone.0249179.r001,True
pone.0249184,2020-09-10,pone.0249184.r001,False
pone.0249185,2020-11-19,pone.0249185.r001,True
pone.0249188,2021-02-08,pone.0249188.r001,False
pone.0249191,2020-12-10,pone.0249191.r001,False
pone.0249194,2021-02-11,pone.0249194.r001,False
pone.0249196,2020-10-27,pone.0249196.r001,False
pone.0249197,2020-11-19,pone.0249197.r001,False
pone.0249198,2020-12-11,pone.0249198.r001,False
pone.0249199,2020-10-08,pone.0249199.r001,False
pone.0249204,2021-01-27,pone.0249204.r001,False
pone.0249207,2020-12-14,pone.0249207.r001,False
pone.0249208,2021-02-22,pone.0249208.r001,True
pone.0249211,2021-02-10,pone.0249211.r001,False
pone.0249215,2021-02-01,pone.0249215.r001,False
pone.0249216,2021-01-13,pone.0249216.r001,False
pone.0249221,2021-02-11,pone.0249221.r001,False
pone.0249222,2021-01-21,pone.0249222.r001,False
pone.0249223,2020-11-26,pone.0249223.r001,False
pone.0249224,2020-12-15,pone.0249224.r001,False
pone.0249231,2021-02-17,pone.0249231.r001,False
pone.0249232,2021-01-22,pone.0249232.r001,False
pone.0249233,2020-12-23,pone.0249233.r001,False
pone.0249239,2021-01-18,pone.0249239.r001,False
pone.0249240,2021-01-18,pone.0249240.r001,False
pone.0249247,2021-03-08,pone.0249247.r001,False
pone.0249249,2021-02-04,pone.0249249.r001,False
pone.0249250,2020-12-08,pone.0249250.r001,False
pone.0249252,2021-02-04,pone.0249252.r001,True
pone.0249254,2021-05-11,pone.0249254.r001,False
pone.0249256,2021-04-08,pone.0249256.r001,False
pone.0249257,2021-04-20,pone.0249257.r001,False
pone.0249265,2020-09-14,pone.0249265.r001,False
pone.0249267,2021-02-19,pone.0249267.r001,False
pone.0249271,2021-02-02,pone.0249271.r001,False
pone.0249275,2020-09-21,pone.0249275.r001,False
pone.0249276,2020-12-08,pone.0249276.r001,True
pone.0249277,2021-03-01,pone.0249277.r001,True
pone.0249288,2021-02-04,pone.0249288.r001,False
pone.0249289,2021-02-03,pone.0249289.r001,False
pone.0249290,2020-10-09,pone.0249290.r001,False
pone.0249291,2021-01-05,pone.0249291.r002,False
pone.0249295,2021-01-26,pone.0249295.r001,False
pone.0249304,2020-12-07,pone.0249304.r001,False
pone.0249307,2020-12-10,pone.0249307.r001,False
pone.0249309,2020-10-12,pone.0249309.r001,False
pone.0249311,2020-11-11,pone.0249311.r001,True
pone.0249313,2021-01-22,pone.0249313.r001,False
pone.0249315,2020-12-16,pone.0249315.r001,False
pone.0249317,2021-01-21,pone.0249317.r001,False
pone.0249320,2020-12-11,pone.0249320.r001,True
pone.0249323,2020-12-08,pone.0249323.r001,False
pone.0249324,2020-12-17,pone.0249324.r001,False
pone.0249325,2021-01-15,pone.0249325.r001,False
pone.0249326,2020-10-07,pone.0249326.r001,False
pone.0249333,2020-04-20,pone.0249333.r001,False
pone.0249335,2020-07-03,pone.0249335.r001,False
pone.0249336,2020-07-20,pone.0249336.r001,False
pone.0249337,2020-11-17,pone.0249337.r001,False
pone.0249340,2020-09-11,pone.0249340.r001,False
pone.0249341,2020-08-18,pone.0249341.r001,False
pone.0249342,2021-02-16,pone.0249342.r001,False
pone.0249345,2021-01-13,pone.0249345.r001,False
pone.0249349,2021-02-16,pone.0249349.r001,False
pone.0249352,2021-01-22,pone.0249352.r001,False
pone.0249358,2021-02-24,pone.0249358.r001,False
pone.0249364,2021-02-26,pone.0249364.r001,False
pone.0249370,2021-01-05,pone.0249370.r001,False
pone.0249388,2020-10-30,pone.0249388.r001,False
pone.0249390,2020-04-16,pone.0249390.r001,False
pone.0249392,2021-01-26,pone.0249392.r001,False
pone.0249396,2020-12-14,pone.0249396.r001,False
pone.0249397,2020-07-07,pone.0249397.r001,False
pone.0249398,2021-03-11,pone.0249398.r001,False
pone.0249400,2020-11-24,pone.0249400.r005,False
pone.0249405,2021-01-04,pone.0249405.r001,False
pone.0249408,2021-01-27,pone.0249408.r001,False
pone.0249411,2021-02-09,pone.0249411.r001,False
pone.0249414,2020-11-11,pone.0249414.r001,False
pone.0249417,2021-04-23,pone.0249417.r001,False
pone.0249418,2021-02-01,pone.0249418.r001,True
pone.0249423,2020-11-30,pone.0249423.r001,True
pone.0249424,2021-02-25,pone.0249424.r001,False
pone.0249431,2021-03-04,pone.0249431.r001,False
pone.0249432,2021-02-24,pone.0249432.r001,False
pone.0249440,2021-04-26,pone.0249440.r001,False
pone.0249442,2021-04-19,pone.0249442.r001,False
pone.0249444,2020-12-21,pone.0249444.r001,False
pone.0249447,2020-12-14,pone.0249447.r001,False
pone.0249449,2021-01-06,pone.0249449.r001,True
pone.0249451,2021-01-12,pone.0249451.r002,False
pone.0249455,2021-03-10,pone.0249455.r001,False
pone.0249456,2021-01-21,pone.0249456.r001,True
pone.0249462,2020-10-21,pone.0249462.r001,False
pone.0249464,2021-01-11,pone.0249464.r001,False
pone.0249466,2021-01-19,pone.0249466.r001,False
pone.0249467,2020-12-11,pone.0249467.r001,False
pone.0249471,2021-02-08,pone.0249471.r001,False
pone.0249486,2020-12-29,pone.0249486.r001,False
pone.0249487,2020-11-23,pone.0249487.r001,False
pone.0249488,2020-10-28,pone.0249488.r001,False
pone.0249493,2021-02-09,pone.0249493.r001,False
pone.0249494,2020-12-04,pone.0249494.r001,False
pone.0249501,2021-06-24,pone.0249501.r001,False
pone.0249507,2021-05-08,pone.0249507.r001,False
pone.0249521,2020-06-30,pone.0249521.r001,False
pone.0249524,2021-01-25,pone.0249524.r001,False
pone.0249525,2021-02-05,pone.0249525.r001,True
pone.0249531,2021-03-22,pone.0249531.r001,True
pone.0249537,2021-01-29,pone.0249537.r001,False
pone.0249539,2020-09-28,pone.0249539.r001,False
pone.0249542,2020-09-14,pone.0249542.r001,False
pone.0249551,2021-02-04,pone.0249551.r001,False
pone.0249552,2020-11-10,pone.0249552.r001,False
pone.0249553,2020-11-18,pone.0249553.r001,True
pone.0249558,2021-01-29,pone.0249558.r001,False
pone.0249559,2020-11-24,pone.0249559.r001,False
pone.0249560,2020-12-16,pone.0249560.r001,False
pone.0249561,2021-02-15,pone.0249561.r001,False
pone.0249562,2021-02-12,pone.0249562.r001,False
pone.0249564,2020-12-18,pone.0249564.r001,False
pone.0249565,2020-08-17,pone.0249565.r001,False
pone.0249567,2020-10-28,pone.0249567.r001,False
pone.0249578,2021-01-11,pone.0249578.r001,False
pone.0249579,2020-12-23,pone.0249579.r001,False
pone.0249580,2021-02-05,pone.0249580.r001,False
pone.0249583,2020-12-09,pone.0249583.r001,True
pone.0249585,2021-01-04,pone.0249585.r001,False
pone.0249588,2020-11-23,pone.0249588.r001,False
pone.0249589,2021-01-05,pone.0249589.r001,False
pone.0249591,2020-10-07,pone.0249591.r001,False
pone.0249595,2021-01-06,pone.0249595.r001,False
pone.0249597,2021-02-17,pone.0249597.r001,False
pone.0249600,2020-10-23,pone.0249600.r001,False
pone.0249605,2020-12-24,pone.0249605.r001,False
pone.0249609,2021-01-12,pone.0249609.r001,True
pone.0249610,2021-01-18,pone.0249610.r001,False
pone.0249620,2021-02-05,pone.0249620.r002,False
pone.0249622,2020-09-22,pone.0249622.r001,False
pone.0249624,2020-11-23,pone.0249624.r001,False
pone.0249627,2021-01-25,pone.0249627.r003,True
pone.0249628,2020-12-16,pone.0249628.r001,False
pone.0249632,2020-12-31,pone.0249632.r001,False
pone.0249633,2021-03-05,pone.0249633.r001,False
pone.0249635,2021-01-19,pone.0249635.r001,False
pone.0249640,2021-01-18,pone.0249640.r001,False
pone.0249643,2021-03-23,pone.0249643.r001,False
pone.0249644,2021-03-02,pone.0249644.r001,False
pone.0249645,2021-01-27,pone.0249645.r001,False
pone.0249646,2020-12-23,pone.0249646.r001,False
pone.0249649,2021-01-21,pone.0249649.r001,False
pone.0249651,2021-01-22,pone.0249651.r001,False
pone.0249656,2021-01-08,pone.0249656.r001,False
pone.0249662,2020-10-30,pone.0249662.r001,False
pone.0249674,2021-02-24,pone.0249674.r001,True
pone.0249675,2021-01-07,pone.0249675.r001,True
pone.0249678,2020-12-22,pone.0249678.r001,False
pone.0249681,2021-03-12,pone.0249681.r001,False
pone.0249682,2021-02-25,pone.0249682.r001,False
pone.0249686,2020-11-04,pone.0249686.r001,False
pone.0249689,2021-01-22,pone.0249689.r001,False
pone.0249691,2021-04-13,pone.0249691.r001,False
pone.0249695,2020-08-06,pone.0249695.r001,False
pone.0249700,2020-09-21,pone.0249700.r001,False
pone.0249702,2020-10-19,pone.0249702.r001,False
pone.0249713,2020-09-29,pone.0249713.r001,True
pone.0249716,2021-01-26,pone.0249716.r001,False
pone.0249720,2020-12-15,pone.0249720.r001,False
pone.0249721,2020-12-14,pone.0249721.r001,False
pone.0249722,2020-12-15,pone.0249722.r001,True
pone.0249727,2021-01-28,pone.0249727.r001,True
pone.0249728,2021-01-26,pone.0249728.r001,False
pone.0249733,2021-02-02,pone.0249733.r001,False
pone.0249735,2021-01-22,pone.0249735.r001,False
pone.0249738,2021-03-24,pone.0249738.r003,True
pone.0249743,2021-06-08,pone.0249743.r001,False
pone.0249749,2020-07-10,pone.0249749.r001,False
pone.0249755,2021-03-09,pone.0249755.r001,False
pone.0249757,2021-02-19,pone.0249757.r001,True
pone.0249758,2021-02-03,pone.0249758.r001,True
pone.0249759,2021-03-03,pone.0249759.r001,False
pone.0249761,2021-01-18,pone.0249761.r001,False
pone.0249769,2020-12-29,pone.0249769.r001,False
pone.0249770,2021-02-01,pone.0249770.r001,False
pone.0249772,2020-11-02,pone.0249772.r001,False
pone.0249781,2021-02-11,pone.0249781.r001,False
pone.0249782,2020-11-04,pone.0249782.r001,False
pone.0249785,2021-02-05,pone.0249785.r001,False
pone.0249786,2021-02-12,pone.0249786.r001,False
pone.0249789,2020-10-07,pone.0249789.r001,True
pone.0249791,2020-11-20,pone.0249791.r001,False
pone.0249792,2021-02-09,pone.0249792.r001,False
pone.0249793,2020-09-08,pone.0249793.r001,False
pone.0249796,2021-02-09,pone.0249796.r001,False
pone.0249797,2021-02-19,pone.0249797.r001,False
pone.0249799,2021-02-02,pone.0249799.r001,False
pone.0249801,2021-02-04,pone.0249801.r001,False
pone.0249813,2020-09-16,pone.0249813.r001,False
pone.0249816,2020-09-24,pone.0249816.r001,False
pone.0249822,2021-03-15,pone.0249822.r001,False
pone.0249824,2021-03-12,pone.0249824.r001,True
pone.0249826,2021-02-09,pone.0249826.r001,False
pone.0249831,2020-12-29,pone.0249831.r001,False
pone.0249832,2021-01-29,pone.0249832.r001,False
pone.0249833,2020-12-08,pone.0249833.r001,False
pone.0249835,2020-09-07,pone.0249835.r001,False
pone.0249842,2021-01-15,pone.0249842.r001,True
pone.0249843,2021-02-22,pone.0249843.r001,False
pone.0249846,2021-06-07,pone.0249846.r001,True
pone.0249847,2021-01-18,pone.0249847.r001,False
pone.0249852,2020-12-02,pone.0249852.r001,True
pone.0249853,2021-03-05,pone.0249853.r001,False
pone.0249854,2021-03-11,pone.0249854.r001,False
pone.0249858,2021-01-19,pone.0249858.r001,False
pone.0249859,2020-11-18,pone.0249859.r001,False
pone.0249860,2020-12-29,pone.0249860.r001,False
pone.0249863,2021-02-03,pone.0249863.r001,False
pone.0249877,2021-01-06,pone.0249877.r001,False
pone.0249879,2020-06-22,pone.0249879.r001,False
pone.0249882,2020-09-03,pone.0249882.r001,False
pone.0249891,2021-01-29,pone.0249891.r001,False
pone.0249897,2021-01-04,pone.0249897.r001,True
pone.0249898,2021-03-17,pone.0249898.r001,True
pone.0249899,2021-01-11,pone.0249899.r001,False
pone.0249904,2021-01-25,pone.0249904.r001,False
pone.0249910,2020-11-10,pone.0249910.r001,False
pone.0249913,2021-01-21,pone.0249913.r001,True
pone.0249914,2020-12-21,pone.0249914.r001,False
pone.0249917,2021-01-29,pone.0249917.r001,False
pone.0249919,2020-12-31,pone.0249919.r001,False
pone.0249926,2020-12-23,pone.0249926.r001,False
pone.0249928,2021-02-18,pone.0249928.r001,False
pone.0249930,2021-02-11,pone.0249930.r001,False
pone.0249933,2020-12-22,pone.0249933.r001,False
pone.0249934,2021-03-01,pone.0249934.r001,False
pone.0249936,2021-01-08,pone.0249936.r001,False
pone.0249939,2021-03-01,pone.0249939.r001,False
pone.0249940,2021-01-22,pone.0249940.r001,False
pone.0249941,2020-11-16,pone.0249941.r001,False
pone.0249944,2020-11-04,pone.0249944.r001,False
pone.0249945,2021-02-02,pone.0249945.r001,True
pone.0249948,2020-12-22,pone.0249948.r001,False
pone.0249951,2020-12-10,pone.0249951.r001,True
pone.0249956,2021-03-18,pone.0249956.r001,False
pone.0249957,2020-12-04,pone.0249957.r001,False
pone.0249960,2021-03-04,pone.0249960.r001,True
pone.0249961,2021-02-03,pone.0249961.r001,False
pone.0249962,2021-01-15,pone.0249962.r001,True
pone.0249964,2021-02-23,pone.0249964.r001,False
pone.0249966,2020-12-24,pone.0249966.r001,False
pone.0249967,2021-03-29,pone.0249967.r001,False
pone.0249970,2021-03-04,pone.0249970.r001,False
pone.0249971,2021-02-09,pone.0249971.r001,False
pone.0249973,2020-11-19,pone.0249973.r001,False
pone.0249974,2021-02-15,pone.0249974.r001,True
pone.0249976,2021-03-17,pone.0249976.r001,False
pone.0249979,2021-04-26,pone.0249979.r001,False
pone.0249981,2021-04-13,pone.0249981.r001,False
pone.0249986,2021-01-14,pone.0249986.r001,False
pone.0249987,2021-03-05,pone.0249987.r001,True
pone.0249990,2020-11-13,pone.0249990.r001,True
pone.0249994,2020-06-23,pone.0249994.r001,False
pone.0249995,2020-10-13,pone.0249995.r001,False
pone.0250000,2020-10-26,pone.0250000.r001,False
pone.0250001,2020-12-16,pone.0250001.r001,True
pone.0250002,2021-01-13,pone.0250002.r001,False
pone.0250003,2021-01-07,pone.0250003.r001,False
pone.0250007,2021-01-08,pone.0250007.r001,True
pone.0250010,2021-01-21,pone.0250010.r003,False
pone.0250014,2020-09-11,pone.0250014.r001,False
pone.0250015,2021-01-02,pone.0250015.r001,False
pone.0250017,2020-08-26,pone.0250017.r001,True
pone.0250020,2020-12-01,pone.0250020.r001,False
pone.0250022,2020-08-02,pone.0250022.r001,False
pone.0250024,2020-11-03,pone.0250024.r001,False
pone.0250031,2021-02-24,pone.0250031.r001,False
pone.0250035,2021-02-24,pone.0250035.r001,False
pone.0250039,2021-02-15,pone.0250039.r001,False
pone.0250040,2021-03-03,pone.0250040.r001,True
pone.0250046,2021-03-09,pone.0250046.r001,True
pone.0250050,2021-04-30,pone.0250050.r001,False
pone.0250056,2021-03-18,pone.0250056.r001,False
pone.0250057,2021-01-15,pone.0250057.r001,False
pone.0250060,2020-11-07,pone.0250060.r001,False
pone.0250062,2021-03-05,pone.0250062.r001,False
pone.0250064,2021-02-24,pone.0250064.r001,False
pone.0250065,2021-02-08,pone.0250065.r001,True
pone.0250071,2020-10-20,pone.0250071.r001,False
pone.0250072,2020-07-28,pone.0250072.r001,False
pone.0250074,2020-12-10,pone.0250074.r001,False
pone.0250076,2021-02-01,pone.0250076.r001,False
pone.0250082,2021-01-22,pone.0250082.r001,False
pone.0250084,2021-02-10,pone.0250084.r001,False
pone.0250089,2020-12-23,pone.0250089.r001,True
pone.0250090,2020-12-01,pone.0250090.r001,True
pone.0250106,2021-01-25,pone.0250106.r001,False
pone.0250107,2020-10-09,pone.0250107.r001,False
pone.0250108,2021-01-19,pone.0250108.r001,False
pone.0250110,2021-01-28,pone.0250110.r001,False
pone.0250114,2020-12-07,pone.0250114.r001,True
pone.0250115,2020-12-22,pone.0250115.r001,False
pone.0250116,2020-12-17,pone.0250116.r001,False
pone.0250117,2020-12-23,pone.0250117.r001,False
pone.0250121,2021-01-06,pone.0250121.r001,False
pone.0250123,2021-01-08,pone.0250123.r001,False
pone.0250124,2020-12-16,pone.0250124.r001,False
pone.0250133,2021-06-11,pone.0250133.r001,False
pone.0250144,2021-02-10,pone.0250144.r001,False
pone.0250145,2021-01-27,pone.0250145.r001,True
pone.0250147,2020-12-07,pone.0250147.r001,True
pone.0250150,2020-10-28,pone.0250150.r001,False
pone.0250151,2020-01-21,pone.0250151.r001,False
pone.0250152,2020-08-17,pone.0250152.r001,False
pone.0250153,2020-10-01,pone.0250153.r001,False
pone.0250154,2021-01-12,pone.0250154.r001,False
pone.0250163,2021-01-06,pone.0250163.r001,False
pone.0250165,2021-02-09,pone.0250165.r001,False
pone.0250168,2020-08-26,pone.0250168.r001,False
pone.0250172,2021-01-29,pone.0250172.r001,False
pone.0250180,2021-02-11,pone.0250180.r001,False
pone.0250208,2020-06-01,pone.0250208.r001,False
pone.0250212,2020-11-06,pone.0250212.r001,False
pone.0250213,2021-03-16,pone.0250213.r001,False
pone.0250222,2020-12-07,pone.0250222.r001,False
pone.0250228,2020-06-10,pone.0250228.r001,False
pone.0250231,2021-02-23,pone.0250231.r001,False
pone.0250235,2020-08-14,pone.0250235.r001,False
pone.0250238,2020-03-27,pone.0250238.r001,False
pone.0250241,2021-02-01,pone.0250241.r001,True
pone.0250243,2020-09-18,pone.0250243.r001,False
pone.0250246,2020-09-11,pone.0250246.r001,True
pone.0250253,2020-09-18,pone.0250253.r001,False
pone.0250254,2021-02-19,pone.0250254.r001,False
pone.0250256,2021-02-18,pone.0250256.r001,False
pone.0250257,2021-01-26,pone.0250257.r001,False
pone.0250258,2021-03-01,pone.0250258.r001,False
pone.0250263,2020-12-22,pone.0250263.r001,False
pone.0250265,2021-01-19,pone.0250265.r001,True
pone.0250268,2020-11-23,pone.0250268.r001,False
pone.0250269,2021-02-25,pone.0250269.r001,False
pone.0250273,2021-02-04,pone.0250273.r001,True
pone.0250275,2020-11-11,pone.0250275.r001,False
pone.0250276,2021-02-05,pone.0250276.r001,False
pone.0250282,2020-10-29,pone.0250282.r001,False
pone.0250285,2021-03-03,pone.0250285.r001,False
pone.0250289,2021-02-11,pone.0250289.r001,False
pone.0250291,2021-01-27,pone.0250291.r001,False
pone.0250293,2021-03-05,pone.0250293.r001,False
pone.0250294,2021-01-08,pone.0250294.r001,False
pone.0250296,2021-02-23,pone.0250296.r001,True
pone.0250300,2020-12-22,pone.0250300.r001,False
pone.0250301,2021-02-15,pone.0250301.r001,False
pone.0250302,2021-02-03,pone.0250302.r001,False
pone.0250305,2021-02-03,pone.0250305.r001,True
pone.0250308,2021-03-25,pone.0250308.r001,True
pone.0250309,2021-02-08,pone.0250309.r001,False
pone.0250319,2021-01-21,pone.0250319.r001,False
pone.0250322,2021-03-01,pone.0250322.r001,False
pone.0250326,2020-08-17,pone.0250326.r001,False
pone.0250334,2021-01-20,pone.0250334.r001,False
pone.0250338,2020-12-21,pone.0250338.r001,False
pone.0250339,2020-12-18,pone.0250339.r001,False
pone.0250344,2020-12-31,pone.0250344.r001,False
pone.0250345,2020-11-09,pone.0250345.r001,False
pone.0250349,2020-10-12,pone.0250349.r001,False
pone.0250350,2020-11-17,pone.0250350.r001,False
pone.0250352,2021-02-11,pone.0250352.r001,False
pone.0250356,2021-03-26,pone.0250356.r001,False
pone.0250360,2020-11-25,pone.0250360.r001,False
pone.0250361,2021-03-02,pone.0250361.r001,False
pone.0250363,2020-12-02,pone.0250363.r001,False
pone.0250368,2021-02-17,pone.0250368.r001,True
pone.0250371,2021-01-25,pone.0250371.r001,False
pone.0250372,2021-01-25,pone.0250372.r001,False
pone.0250377,2020-12-09,pone.0250377.r001,False
pone.0250379,2021-02-22,pone.0250379.r001,False
pone.0250381,2021-04-06,pone.0250381.r001,False
pone.0250382,2021-01-12,pone.0250382.r001,False
pone.0250387,2021-04-06,pone.0250387.r001,False
pone.0250390,2021-04-23,pone.0250390.r001,False
pone.0250396,2021-08-02,pone.0250396.r001,False
pone.0250398,2020-12-09,pone.0250398.r001,False
pone.0250406,2021-02-12,pone.0250406.r001,False
pone.0250411,2020-09-02,pone.0250411.r001,False
pone.0250413,2021-01-26,pone.0250413.r001,False
pone.0250416,2020-12-08,pone.0250416.r001,True
pone.0250417,2020-09-23,pone.0250417.r001,False
pone.0250418,2020-12-03,pone.0250418.r001,False
pone.0250421,2021-01-26,pone.0250421.r001,False
pone.0250422,2021-01-26,pone.0250422.r001,False
pone.0250425,2021-01-14,pone.0250425.r001,False
pone.0250426,2020-12-31,pone.0250426.r003,False
pone.0250430,2021-03-16,pone.0250430.r001,False
pone.0250432,2021-03-08,pone.0250432.r001,False
pone.0250433,2021-02-17,pone.0250433.r001,False
pone.0250434,2021-02-19,pone.0250434.r002,True
pone.0250436,2021-02-24,pone.0250436.r001,False
pone.0250442,2020-03-03,pone.0250442.r001,False
pone.0250444,2020-07-10,pone.0250444.r001,True
pone.0250445,2020-07-07,pone.0250445.r001,False
pone.0250447,2020-09-28,pone.0250447.r001,False
pone.0250448,2020-12-29,pone.0250448.r001,True
pone.0250459,2020-10-08,pone.0250459.r001,False
pone.0250464,2021-01-07,pone.0250464.r001,False
pone.0250465,2021-01-04,pone.0250465.r001,False
pone.0250466,2021-02-15,pone.0250466.r001,True
pone.0250467,2021-02-10,pone.0250467.r001,False
pone.0250468,2021-02-22,pone.0250468.r001,True
pone.0250477,2021-05-18,pone.0250477.r001,False
pone.0250490,2020-11-27,pone.0250490.r001,False
pone.0250492,2021-01-08,pone.0250492.r001,False
pone.0250493,2021-02-08,pone.0250493.r001,True
pone.0250495,2021-03-24,pone.0250495.r001,True
pone.0250496,2021-03-17,pone.0250496.r001,False
pone.0250499,2020-07-29,pone.0250499.r001,False
pone.0250505,2021-03-02,pone.0250505.r003,False
pone.0250506,2020-12-16,pone.0250506.r001,False
pone.0250507,2021-03-01,pone.0250507.r001,False
pone.0250509,2021-02-08,pone.0250509.r001,False
pone.0250510,2020-12-18,pone.0250510.r001,False
pone.0250511,2021-01-27,pone.0250511.r001,False
pone.0250512,2021-03-03,pone.0250512.r001,True
pone.0250515,2020-12-10,pone.0250515.r001,False
pone.0250517,2021-01-04,pone.0250517.r001,True
pone.0250518,2021-02-10,pone.0250518.r001,False
pone.0250527,2021-03-08,pone.0250527.r001,False
pone.0250529,2021-03-22,pone.0250529.r001,False
pone.0250533,2021-04-29,pone.0250533.r001,False
pone.0250540,2021-05-15,pone.0250540.r001,False
pone.0250543,2021-08-19,pone.0250543.r001,False
pone.0250545,2020-07-10,pone.0250545.r001,False
pone.0250546,2020-06-12,pone.0250546.r001,True
pone.0250547,2020-07-03,pone.0250547.r001,True
pone.0250548,2020-05-26,pone.0250548.r001,False
pone.0250549,2020-08-19,pone.0250549.r001,False
pone.0250550,2020-08-04,pone.0250550.r001,False
pone.0250553,2021-04-01,pone.0250553.r001,True
pone.0250558,2021-03-02,pone.0250558.r001,False
pone.0250560,2021-02-18,pone.0250560.r001,False
pone.0250561,2021-03-08,pone.0250561.r001,False
pone.0250564,2020-09-24,pone.0250564.r001,False
pone.0250567,2021-02-23,pone.0250567.r001,False
pone.0250569,2021-03-02,pone.0250569.r001,False
pone.0250572,2021-03-29,pone.0250572.r001,False
pone.0250580,2021-03-19,pone.0250580.r001,False
pone.0250582,2021-03-04,pone.0250582.r001,False
pone.0250584,2021-02-18,pone.0250584.r001,True
pone.0250593,2021-02-08,pone.0250593.r001,False
pone.0250595,2021-01-21,pone.0250595.r001,True
pone.0250597,2021-02-17,pone.0250597.r001,False
pone.0250598,2020-12-09,pone.0250598.r001,False
pone.0250600,2020-10-02,pone.0250600.r001,False
pone.0250604,2021-02-23,pone.0250604.r001,False
pone.0250605,2020-12-22,pone.0250605.r001,False
pone.0250606,2021-03-19,pone.0250606.r001,False
pone.0250607,2021-01-11,pone.0250607.r001,False
pone.0250610,2020-09-14,pone.0250610.r001,False
pone.0250620,2021-02-09,pone.0250620.r001,False
pone.0250622,2021-01-11,pone.0250622.r001,False
pone.0250629,2021-02-18,pone.0250629.r001,False
pone.0250633,2020-12-15,pone.0250633.r001,False
pone.0250636,2020-11-24,pone.0250636.r001,False
pone.0250638,2020-11-10,pone.0250638.r001,False
pone.0250640,2021-02-10,pone.0250640.r001,False
pone.0250644,2021-02-02,pone.0250644.r001,False
pone.0250653,2021-03-03,pone.0250653.r001,False
pone.0250654,2021-01-14,pone.0250654.r001,True
pone.0250658,2021-01-25,pone.0250658.r001,False
pone.0250661,2021-01-27,pone.0250661.r001,False
pone.0250662,2021-02-18,pone.0250662.r001,False
pone.0250663,2020-11-18,pone.0250663.r001,False
pone.0250666,2020-11-06,pone.0250666.r001,False
pone.0250668,2021-02-05,pone.0250668.r001,False
pone.0250673,2021-01-26,pone.0250673.r001,False
pone.0250674,2021-02-11,pone.0250674.r001,False
pone.0250678,2021-06-09,pone.0250678.r001,False
pone.0250681,2021-06-24,pone.0250681.r001,False
pone.0250688,2021-03-01,pone.0250688.r001,False
pone.0250689,2021-02-08,pone.0250689.r001,False
pone.0250691,2021-02-01,pone.0250691.r002,False
pone.0250692,2021-04-13,pone.0250692.r001,True
pone.0250693,2020-06-11,pone.0250693.r001,False
pone.0250694,2020-06-12,pone.0250694.r001,False
pone.0250700,2020-11-04,pone.0250700.r001,True
pone.0250701,2020-12-16,pone.0250701.r001,True
pone.0250702,2020-10-26,pone.0250702.r001,False
pone.0250709,2021-01-27,pone.0250709.r001,False
pone.0250714,2021-02-11,pone.0250714.r001,False
pone.0250718,2021-01-01,pone.0250718.r001,False
pone.0250725,2021-02-03,pone.0250725.r001,False
pone.0250727,2021-03-22,pone.0250727.r003,True
pone.0250730,2021-03-18,pone.0250730.r001,False
pone.0250733,2020-12-29,pone.0250733.r001,False
pone.0250734,2021-01-19,pone.0250734.r001,False
pone.0250742,2021-02-12,pone.0250742.r001,False
pone.0250747,2021-04-13,pone.0250747.r001,True
pone.0250749,2021-05-10,pone.0250749.r001,False
pone.0250753,2021-05-26,pone.0250753.r001,False
pone.0250755,2021-07-30,pone.0250755.r001,False
pone.0250758,2021-01-08,pone.0250758.r001,False
pone.0250762,2020-11-16,pone.0250762.r001,False
pone.0250765,2020-11-13,pone.0250765.r001,False
pone.0250766,2020-11-06,pone.0250766.r001,False
pone.0250767,2021-01-07,pone.0250767.r001,False
pone.0250770,2020-11-06,pone.0250770.r002,True
pone.0250771,2021-02-04,pone.0250771.r001,False
pone.0250772,2021-01-27,pone.0250772.r001,False
pone.0250773,2021-03-22,pone.0250773.r001,False
pone.0250777,2020-12-23,pone.0250777.r001,False
pone.0250778,2021-02-22,pone.0250778.r001,True
pone.0250783,2021-02-05,pone.0250783.r002,False
pone.0250784,2021-02-11,pone.0250784.r001,False
pone.0250785,2020-11-20,pone.0250785.r001,False
pone.0250786,2020-11-05,pone.0250786.r001,False
pone.0250787,2020-12-23,pone.0250787.r001,True
pone.0250788,2021-01-11,pone.0250788.r001,True
pone.0250791,2021-02-09,pone.0250791.r001,False
pone.0250792,2021-03-11,pone.0250792.r001,False
pone.0250794,2021-02-15,pone.0250794.r001,True
