sub_article_id,FirstRound
pone.0264769.r001,True
pone.0258015.r001,True
pone.0261033.r001,True
pone.0265060.r001,True
pgen.1010034.r001,True
pone.0260038.r001,True
pone.0259397.r001,True
pone.0272255.r001,True
pgen.1009836.r002,True
pone.0262194.r001,True
pone.0262871.r001,True
pone.0259970.r001,True
pone.0261428.r001,True
pcbi.1009855.r001,True
pone.0260161.r001,True
pone.0265837.r001,True
pntd.0010680.r001,True
pone.0286498.r001,True
pntd.0009585.r001,True
pone.0260137.r001,True
pone.0261239.r001,True
ppat.1010300.r001,True
pone.0260455.r001,True
pone.0263459.r001,True
pone.0260437.r001,True
pone.0260187.r001,True
pone.0261665.r001,True
pone.0264556.r001,True
pone.0260251.r001,True
pone.0262161.r001,True
pone.0261032.r001,True
pntd.0009978.r001,True
pone.0259500.r001,True
pone.0262310.r001,True
pgen.1010145.r002,True
pbio.3001921.r001,True
pgen.1009776.r001,True
pone.0260896.r001,True
pone.0280395.r001,True
pone.0266554.r001,True
pone.0271874.r001,True
pone.0261183.r001,True
pone.0276719.r001,True
pone.0265951.r001,True
pgen.1009870.r001,True
pgen.1010042.r001,True
pone.0270806.r001,True
pmed.1003931.r001,True
pone.0274036.r001,True
pdig.0000086.r001,True
pone.0265080.r001,True
pone.0266104.r001,True
pone.0261817.r001,True
pone.0260772.r001,True
pone.0281355.r001,True
pone.0260767.r001,True
pone.0261955.r001,True
pone.0257888.r001,True
pntd.0010152.r001,True
pone.0256410.r001,True
pone.0274867.r001,True
pone.0263395.r001,True
pone.0260495.r001,True
pone.0261069.r001,True
pone.0260637.r001,True
pone.0260785.r001,True
pone.0263779.r001,True
pone.0260901.r001,True
pone.0262270.r001,True
pone.0256509.r001,True
pone.0262505.r001,True
pone.0259321.r001,True
pone.0256382.r001,True
pone.0260641.r001,True
pone.0260959.r001,True
pone.0261773.r001,True
pone.0261615.r001,True
pone.0273216.r001,True
pone.0261339.r001,True
pbio.3001426.r001,True
pone.0264203.r001,True
ppat.1010331.r001,True
pone.0266082.r001,True
pone.0260976.r001,True
pone.0261549.r001,True
pone.0259462.r001,True
pone.0272791.r001,True
ppat.1009958.r002,True
pmed.1004004.r001,True
pone.0263525.r001,True
pone.0267251.r001,True
pone.0261345.r001,True
pone.0260665.r001,True
pone.0263743.r001,True
pone.0265173.r001,True
pmed.1003952.r001,True
pone.0274757.r002,True
pmed.1003911.r001,True
pone.0266682.r001,True
pone.0260972.r001,True
pone.0260109.r001,True
pone.0269457.r001,True
pone.0264757.r001,True
pcbi.1009769.r001,True
pone.0262723.r001,True
pmed.1003951.r001,True
pone.0260417.r001,True
pcbi.1009762.r001,True
pone.0265071.r001,True
pone.0258282.r001,True
pone.0260364.r001,True
pone.0262813.r001,True
pone.0261308.r001,True
pone.0262927.r001,True
pone.0259578.r001,True
pgen.1010002.r001,True
pone.0263674.r001,True
pone.0262325.r001,True
pone.0276376.r001,True
pone.0256672.r001,True
pone.0260576.r001,True
pntd.0009861.r001,True
pone.0259907.r002,True
pone.0259799.r001,True
pone.0260862.r001,True
pone.0260374.r001,True
pcbi.1010054.r001,True
pone.0260744.r001,True
pone.0273945.r001,True
pone.0256936.r001,True
pcbi.1009778.r001,True
pone.0271396.r001,True
pone.0263309.r001,True
pone.0260894.r001,True
pcbi.1009341.r001,True
pone.0259901.r001,True
pone.0259743.r001,True
pcbi.1009849.r001,True
pone.0263059.r001,True
pgen.1009892.r001,True
pone.0260949.r001,True
pone.0261435.r001,True
pone.0262363.r001,True
pone.0263832.r001,True
ppat.1009882.r001,True
pone.0267024.r001,True
pone.0268559.r001,True
pntd.0010132.r001,True
pone.0261874.r001,True
pone.0262136.r002,True
pone.0260850.r001,True
pone.0264951.r001,True
pone.0265563.r001,True
pone.0257115.r001,True
pone.0264956.r001,True
pone.0268635.r001,True
pone.0260321.r001,True
pone.0260220.r001,True
pone.0270224.r001,True
pone.0259320.r001,True
pone.0276060.r001,True
pone.0267457.r001,True
pone.0264130.r001,True
pone.0258869.r001,True
pone.0264207.r001,True
pone.0260050.r001,True
pone.0260899.r001,True
pcbi.1009731.r001,True
pone.0258913.r001,True
pone.0260298.r001,True
pdig.0000002.r001,True
pone.0266035.r002,True
pone.0273215.r001,True
pgen.1010016.r001,True
pone.0266525.r001,True
pone.0260090.r001,True
pcbi.1009865.r001,True
pone.0266451.r001,True
pone.0261637.r001,True
pone.0259552.r001,True
pone.0271972.r001,True
pmed.1003889.r001,True
pone.0264786.r001,True
pbio.3001667.r001,True
pone.0260558.r001,True
pone.0259546.r001,True
pone.0262714.r001,True
pone.0267568.r001,True
pone.0263397.r001,True
pone.0258170.r001,True
pgph.0000163.r001,True
pone.0262159.r001,True
pone.0259676.r001,True
pone.0260996.r001,True
pone.0260457.r001,True
pcbi.1009871.r001,True
pone.0271375.r001,True
pone.0260283.r001,True
pone.0262243.r001,True
pone.0260791.r001,True
pgen.1010135.r001,True
pmed.1003881.r001,True
pone.0261865.r001,True
pone.0263466.r001,True
pone.0262876.r001,True
pbio.3001427.r001,True
pcbi.1010291.r001,True
pone.0267460.r001,True
pone.0259220.r001,True
pone.0264265.r001,True
pone.0282240.r001,True
pone.0263745.r001,True
pmed.1004079.r001,True
pone.0260184.r001,True
pone.0264258.r001,True
pone.0261348.r001,True
pone.0261551.r001,True
pcbi.1009963.r001,True
pone.0268885.r001,True
pone.0262148.r001,True
pone.0263150.r001,True
pone.0262742.r001,True
pcbi.1009733.r001,True
pone.0279873.r001,True
pgph.0000083.r001,True
pgph.0000042.r001,True
pone.0269788.r001,True
pgph.0000044.r001,True
pone.0261095.r001,True
pgph.0000108.r001,True
pone.0258940.r001,True
pgph.0000194.r001,True
pgph.0000105.r001,True
pgph.0001258.r001,True
pgph.0000150.r001,True
pgph.0000056.r001,True
pone.0263817.r001,True
pone.0263795.r001,True
pone.0262155.r001,True
pgph.0000055.r001,True
pone.0263669.r001,True
pbio.3001710.r002,True
pone.0259684.r001,True
pgph.0000124.r001,True
pone.0268999.r001,True
pntd.0010088.r001,True
pone.0268675.r001,True
pone.0260449.r001,True
pgph.0000096.r001,True
pone.0257724.r001,True
pone.0267797.r001,True
pone.0247894.r001,True
pone.0263900.r001,True
pone.0259144.r001,True
pone.0260383.r001,True
pone.0270248.r001,True
pone.0267953.r001,True
pwat.0000004.r001,True
pgen.1010019.r001,True
pone.0260859.r001,True
pone.0263581.r001,True
pmed.1003910.r001,True
pone.0262490.r001,True
pone.0264922.r001,True
pgen.1010078.r001,True
pone.0257114.r001,True
pone.0262809.r001,True
pone.0261572.r001,True
pcbi.1010203.r001,True
pone.0268277.r001,True
pone.0261563.r001,True
pone.0258990.r001,True
pone.0262635.r001,True
pone.0259171.r001,True
pone.0259730.r001,True
pone.0261831.r001,True
pntd.0009993.r001,True
ppat.1010088.r002,True
pcbi.1009654.r001,True
pone.0261495.r001,True
pgph.0000082.r001,True
pone.0263284.r001,True
ppat.1010242.r001,True
pone.0263000.r001,True
pone.0262560.r001,True
pone.0261238.r001,True
pone.0260206.r001,True
pone.0270554.r001,True
pdig.0000022.r001,True
pcbi.1009337.r001,True
pone.0261319.r001,True
pone.0264010.r001,True
ppat.1010083.r001,True
pone.0256885.r001,True
pcbi.1009675.r001,True
pone.0259380.r001,True
pone.0262268.r002,True
pone.0261681.r001,True
pone.0265038.r001,True
pone.0268185.r001,True
pgph.0000112.r001,True
pcbi.1010163.r002,True
pone.0261079.r001,True
pbio.3001590.r001,True
pone.0261276.r001,True
pgph.0000066.r001,True
pone.0268532.r001,True
pgph.0000122.r001,True
pone.0262776.r001,True
pgph.0000120.r001,True
pone.0260764.r001,True
pgph.0000092.r001,True
pone.0259323.r001,True
pcbi.1009907.r001,True
pone.0267726.r001,True
pone.0264442.r001,True
pone.0269990.r001,True
pwat.0000011.r001,True
pone.0264954.r001,True
pone.0260747.r001,True
pone.0264259.r001,True
pone.0261254.r001,True
pone.0262051.r001,True
pone.0261291.r001,True
pntd.0010116.r001,True
pone.0259299.r001,True
pbio.3002073.r001,True
ppat.1010367.r001,True
pone.0271438.r001,True
pbio.3001598.r001,True
pone.0260381.r001,True
pone.0269742.r001,True
pone.0266034.r001,True
pone.0270342.r001,True
pcbi.1009658.r001,True
pone.0270086.r001,True
pone.0264531.r001,True
pone.0264164.r001,True
pone.0262165.r001,True
pbio.3001578.r001,True
pone.0267278.r001,True
pgph.0000137.r001,True
pone.0278190.r001,True
pone.0271879.r001,True
pgph.0000245.r001,True
pone.0258501.r002,True
pone.0263829.r001,True
pone.0261368.r001,True
pone.0262349.r001,True
pone.0261431.r001,True
pone.0276837.r001,True
ppat.1010614.r002,True
pone.0273032.r001,True
pone.0265416.r001,True
pcbi.1009797.r001,True
pntd.0010403.r001,True
pone.0261791.r001,True
pone.0266391.r001,True
pone.0272950.r001,True
pone.0262184.r001,True
pdig.0000023.r001,True
pcbi.1010005.r001,True
pone.0265528.r001,True
pone.0261350.r001,True
pone.0262835.r001,True
pone.0260061.r001,True
pgen.1010085.r001,True
pone.0261718.r001,True
pone.0260189.r002,True
pbio.3001437.r001,True
pone.0260978.r001,True
pgen.1010076.r001,True
pone.0259217.r001,True
pone.0266524.r002,True
pone.0260115.r001,True
pcbi.1011232.r001,True
pone.0264832.r001,True
pone.0268292.r001,True
pntd.0010027.r001,True
pone.0260649.r001,True
pone.0255715.r001,True
pone.0261921.r001,True
pone.0260507.r002,True
pone.0261011.r001,True
pone.0263389.r001,True
pone.0261930.r001,True
pone.0261472.r001,True
pbio.3001520.r001,True
pone.0254507.r001,True
pone.0261663.r001,True
pone.0272780.r001,True
pone.0266467.r001,True
pone.0261703.r001,True
pgph.0000064.r001,True
pone.0260661.r001,True
pcbi.1009903.r001,True
pone.0260380.r001,True
pone.0262193.r001,True
pone.0261109.r001,True
pone.0265196.r001,True
pone.0260439.r001,True
pone.0260509.r001,True
ppat.1009928.r001,True
pgen.1009799.r001,True
pone.0270244.r001,True
pgen.1009797.r001,True
pone.0262144.r001,True
pntd.0010150.r001,True
pone.0263527.r001,True
pntd.0010275.r001,True
pone.0276477.r001,True
pbio.3001780.r001,True
pntd.0010349.r002,True
pgph.0000258.r001,True
pmed.1003915.r001,True
pcbi.1009987.r001,True
pone.0263246.r001,True
pone.0259602.r001,True
pone.0262431.r001,True
pone.0263477.r001,True
pgph.0000240.r001,True
pgph.0000087.r001,True
pone.0261943.r001,True
pcbi.1009638.r001,True
pone.0260388.r001,True
pone.0257503.r001,True
pone.0260118.r001,True
pone.0258699.r002,True
pone.0264554.r001,True
pone.0262674.r001,True
pone.0261578.r001,True
pone.0269101.r001,True
pone.0266079.r001,True
pone.0260332.r001,True
pone.0263530.r001,True
pone.0260868.r001,True
pgph.0000059.r001,True
pone.0264072.r001,True
pone.0262447.r001,True
pone.0259823.r001,True
pone.0266946.r001,True
pone.0266454.r001,True
pone.0260722.r001,True
pone.0261042.r001,True
pone.0264504.r001,True
pone.0268632.r001,True
pone.0272619.r001,True
pone.0264719.r001,True
pone.0263155.r001,True
pone.0263420.r001,True
pone.0259760.r002,True
pone.0267785.r001,True
pone.0281579.r001,True
pgph.0000085.r001,True
pntd.0010073.r001,True
pone.0256052.r001,True
pone.0261829.r001,True
pgph.0000148.r001,True
pone.0265621.r001,True
pone.0265137.r001,True
pone.0261860.r001,True
pgph.0000173.r001,True
pgen.1009782.r001,True
pone.0263597.r001,True
pone.0269004.r001,True
pone.0263887.r002,True
pone.0265198.r001,True
pone.0259884.r001,True
pone.0261192.r001,True
pone.0264391.r001,True
pone.0262945.r001,True
pone.0262935.r001,True
pone.0257259.r001,True
pgph.0000099.r001,True
pone.0262191.r001,True
pone.0259936.r002,True
pone.0268959.r001,True
pone.0261658.r001,True
pone.0261652.r001,True
pone.0254299.r001,True
pone.0262426.r001,True
pone.0265987.r001,True
pone.0262554.r001,True
pone.0267808.r001,True
pone.0263336.r001,True
pone.0265417.r001,True
pone.0262433.r001,True
pone.0260285.r001,True
pone.0276114.r001,True
pcbi.1009407.r001,True
pone.0262228.r001,True
pone.0268130.r001,True
pone.0264630.r001,True
pone.0261275.r001,True
pone.0261570.r001,True
pone.0268655.r001,True
pone.0265597.r001,True
pone.0270181.r001,True
pgph.0000386.r001,True
pgen.1010185.r001,True
pone.0261712.r001,True
pone.0259824.r001,True
pone.0269000.r001,True
pone.0259918.r001,True
pone.0262053.r001,True
pone.0260560.r001,True
pone.0260852.r001,True
pbio.3001593.r002,True
pone.0262744.r001,True
pone.0267579.r001,True
pone.0261491.r001,True
pone.0272128.r001,True
pbio.3001660.r001,True
pone.0263440.r001,True
pone.0268135.r001,True
pone.0263594.r001,True
pone.0269735.r001,True
pone.0261375.r001,True
pone.0263746.r001,True
pone.0264138.r001,True
pone.0261830.r001,True
pone.0264266.r001,True
pone.0261857.r001,True
pone.0264557.r001,True
pone.0264075.r001,True
pone.0270087.r001,True
pone.0261195.r001,True
pone.0260185.r001,True
pone.0261034.r001,True
pone.0265126.r001,True
pbio.3001768.r001,True
pone.0262049.r001,True
pcbi.1009800.r001,True
pone.0262357.r001,True
pcbi.1010580.r001,True
pone.0261113.r001,True
pone.0259469.r001,True
pone.0263509.r001,True
pone.0268284.r001,True
pcbi.1009393.r001,True
ppat.1010353.r001,True
pone.0260788.r001,True
pone.0260989.r001,True
pone.0259637.r001,True
pone.0268015.r001,True
ppat.1010327.r001,True
pone.0263475.r001,True
pone.0267895.r001,True
pgph.0000147.r001,True
pbio.3001440.r001,True
pone.0262609.r001,True
pone.0264123.r001,True
pone.0259692.r001,True
pone.0259782.r001,True
pgph.0000063.r001,True
pone.0263959.r001,True
pone.0263333.r001,True
pmed.1004038.r001,True
pone.0266513.r001,True
pone.0269807.r001,True
pbio.3001585.r001,True
pone.0260411.r001,True
pone.0261772.r001,True
pgph.0000161.r001,True
pone.0263995.r001,True
pcbi.1009273.r002,True
pone.0261203.r001,True
pone.0265142.r001,True
pcbi.1009922.r001,True
pone.0261715.r001,True
pcbi.1009293.r001,True
pone.0263435.r001,True
pone.0260833.r001,True
pone.0262821.r001,True
pone.0261868.r001,True
pone.0261565.r001,True
pone.0259996.r001,True
pone.0269306.r001,True
pone.0263841.r002,True
pone.0264519.r001,True
pone.0265180.r001,True
pone.0260448.r001,True
pone.0263295.r001,True
ppat.1010096.r002,True
pmed.1004090.r001,True
ppat.1010356.r001,True
pone.0266650.r001,True
pone.0265818.r001,True
pone.0260042.r001,True
pone.0267111.r001,True
pgen.1010018.r001,True
pone.0261328.r001,True
pone.0269603.r001,True
pdig.0000004.r001,True
pone.0258944.r001,True
pbio.3001633.r001,True
pgen.1010138.r001,True
pone.0260146.r002,True
pone.0264355.r001,True
pgen.1010152.r001,True
ppat.1010243.r001,True
pone.0264369.r001,True
pone.0264548.r001,True
pone.0265402.r001,True
pone.0261386.r001,True
pgen.1009765.r001,True
pone.0279663.r001,True
pone.0268094.r001,True
pone.0262177.r001,True
pcbi.1009858.r001,True
pwat.0000009.r001,True
pone.0262930.r001,True
pone.0269458.r001,True
pone.0262162.r001,True
pone.0261389.r001,True
ppat.1010454.r001,True
pone.0261128.r001,True
pcbi.1009400.r001,True
pone.0262801.r001,True
pone.0262928.r001,True
pntd.0010001.r001,True
pone.0262888.r001,True
pone.0260342.r001,True
pone.0260986.r001,True
pgen.1010105.r001,True
pntd.0010907.r001,True
pone.0260615.r001,True
pone.0266108.r001,True
pone.0261256.r001,True
pone.0265476.r001,True
pone.0263467.r001,True
pone.0264553.r001,True
pgen.1010178.r001,True
ppat.1010332.r002,True
pcbi.1010068.r001,True
pone.0265896.r001,True
pone.0261240.r001,True
pone.0260792.r001,True
pone.0261356.r001,True
pone.0262208.r001,True
pone.0260450.r001,True
pgph.0000239.r001,True
pgph.0000329.r001,True
pcbi.1009943.r001,True
pone.0265496.r001,True
pone.0260794.r001,True
pone.0274240.r001,True
pntd.0010193.r001,True
pone.0269369.r001,True
pone.0264651.r001,True
pone.0261562.r001,True
pone.0261561.r001,True
pone.0264325.r001,True
pone.0265048.r001,True
pone.0265434.r001,True
pone.0264086.r001,True
pntd.0010061.r001,True
pgph.0000157.r001,True
pntd.0009844.r001,True
pone.0263975.r001,True
pone.0263132.r001,True
pcbi.1009942.r001,True
pone.0256311.r001,True
pone.0276048.r001,True
pone.0270119.r001,True
pone.0262544.r001,True
pntd.0010010.r001,True
pone.0261314.r001,True
pone.0264182.r001,True
pone.0266267.r001,True
pcbi.1009874.r001,True
pone.0271110.r001,True
pgen.1010021.r001,True
pone.0267195.r001,True
pone.0265561.r001,True
pone.0264831.r001,True
ppat.1010030.r001,True
pgph.0000130.r001,True
pgph.0000214.r001,True
pone.0259700.r001,True
pcbi.1009223.r001,True
pone.0270028.r001,True
pone.0261253.r001,True
pone.0265411.r001,True
pbio.3001609.r001,True
pone.0261783.r001,True
pone.0262524.r001,True
pgph.0000101.r001,True
pone.0268653.r001,True
pcbi.1009625.r001,True
pone.0260963.r001,True
pone.0260180.r001,True
pone.0262679.r001,True
pone.0267156.r001,True
pone.0268990.r001,True
pone.0261850.r001,True
ppat.1010038.r002,True
pcbi.1009940.r001,True
pone.0265485.r001,True
pone.0267814.r001,True
pone.0261280.r001,True
pone.0257156.r001,True
pcbi.1009825.r001,True
pntd.0010270.r001,True
pone.0266352.r001,True
pone.0269426.r001,True
pone.0260046.r001,True
pgph.0000164.r001,True
pone.0264772.r001,True
pcbi.1009950.r001,True
pone.0261459.r001,True
pone.0268938.r001,True
pone.0261312.r001,True
ppat.1009980.r001,True
pone.0261734.r001,True
pbio.3001443.r001,True
pone.0260286.r001,True
ppat.1010259.r001,True
pone.0262149.r001,True
pone.0254304.r001,True
pone.0265601.r001,True
pone.0263678.r001,True
pone.0263881.r001,True
pone.0263892.r001,True
pone.0260770.r001,True
pone.0264273.r001,True
pone.0265765.r001,True
pone.0260234.r001,True
pone.0274593.r001,True
pone.0262815.r001,True
pone.0268987.r001,True
pcbi.1009906.r001,True
pcbi.1009395.r001,True
pone.0262862.r001,True
ppat.1010408.r001,True
pntd.0010136.r001,True
pone.0262583.r001,True
pone.0261592.r001,True
pone.0259681.r001,True
ppat.1010364.r001,True
pone.0263288.r001,True
pbio.3001959.r001,True
pone.0263028.r001,True
pntd.0010018.r001,True
pone.0262680.r001,True
pcbi.1009799.r001,True
pone.0262143.r001,True
pone.0268699.r001,True
pone.0261567.r001,True
pone.0261492.r001,True
pgph.0000822.r001,True
pone.0261558.r001,True
pone.0263421.r001,True
pone.0267119.r001,True
pone.0264503.r001,True
pone.0264817.r001,True
ppat.1009946.r001,True
pone.0262962.r001,True
pcbi.1010430.r001,True
pgen.1009970.r001,True
pntd.0009773.r001,True
pone.0262355.r001,True
pgen.1010025.r001,True
pone.0261247.r001,True
pntd.0010110.r001,True
pone.0261426.r001,True
pone.0266038.r001,True
pone.0262982.r001,True
pone.0261784.r001,True
pone.0265850.r001,True
pone.0266356.r001,True
pone.0262793.r001,True
pone.0269835.r001,True
pone.0264897.r001,True
pone.0249984.r001,True
pone.0261225.r001,True
pone.0264341.r001,True
pone.0261107.r001,True
pone.0262692.r001,True
pone.0264959.r001,True
pone.0261871.r001,True
pcbi.1009756.r001,True
pone.0263473.r001,True
pone.0261753.r002,True
pone.0264226.r001,True
pone.0266922.r001,True
pone.0260297.r001,True
pone.0263419.r001,True
pone.0260551.r001,True
pone.0261097.r001,True
pone.0259712.r001,True
pone.0263655.r001,True
pone.0262206.r001,True
pone.0266733.r001,True
pcbi.1009812.r001,True
pone.0260554.r001,True
pntd.0009981.r001,True
pmed.1003932.r001,True
pone.0263588.r001,True
pone.0270093.r001,True
pone.0263580.r001,True
pone.0262238.r001,True
pone.0269596.r001,True
pone.0263792.r001,True
pone.0261744.r001,True
pgen.1009806.r001,True
pone.0263280.r001,True
ppat.1009948.r001,True
pone.0261583.r001,True
pone.0265141.r001,True
pone.0264999.r001,True
pone.0264217.r001,True
pntd.0010141.r001,True
pone.0261292.r001,True
pone.0260675.r001,True
pone.0262014.r001,True
pntd.0010197.r001,True
pgen.1009988.r001,True
pcbi.1009818.r001,True
pone.0263178.r001,True
pone.0263023.r001,True
pone.0263448.r001,True
ppat.1010211.r001,True
pone.0267020.r001,True
pone.0261713.r001,True
pone.0262556.r001,True
pone.0264722.r001,True
pone.0272040.r001,True
pone.0275200.r001,True
pone.0271382.r001,True
pntd.0010172.r001,True
pone.0262432.r001,True
pone.0272855.r001,True
pone.0268020.r001,True
pcbi.1009870.r001,True
pone.0264908.r001,True
pone.0260973.r002,True
pone.0260645.r001,True
pone.0262234.r001,True
pone.0264064.r001,True
pone.0265716.r001,True
pone.0266453.r001,True
pone.0260104.r001,True
pone.0257263.r001,True
pone.0262563.r001,True
pone.0257785.r001,True
pone.0262267.r001,True
pone.0265084.r001,True
pone.0265396.r001,True
pone.0263775.r001,True
pone.0264333.r001,True
pone.0263313.r001,True
pone.0262394.r001,True
pone.0276168.r001,True
pone.0257935.r001,True
pone.0261584.r001,True
pcbi.1009409.r001,True
pone.0270966.r001,True
pone.0262113.r001,True
pone.0261851.r001,True
pone.0272552.r001,True
pbio.3001689.r001,True
pgph.0000261.r001,True
pwat.0000012.r001,True
pone.0260447.r001,True
pone.0261473.r001,True
pcbi.1009962.r001,True
pone.0264906.r001,True
pone.0265414.r001,True
pone.0268062.r001,True
pone.0261838.r002,True
pone.0268948.r001,True
pone.0265232.r001,True
pbio.3001659.r002,True
pcbi.1010091.r001,True
pone.0264650.r001,True
pone.0264549.r001,True
pone.0264399.r001,True
pone.0270031.r001,True
pone.0261194.r001,True
pone.0259903.r002,True
pone.0269838.r001,True
pone.0270855.r001,True
pone.0265901.r001,True
pone.0264069.r001,True
pone.0266186.r001,True
pone.0263470.r002,True
pone.0272249.r001,True
pone.0263772.r001,True
pone.0263839.r001,True
pone.0261371.r001,True
pone.0263966.r001,True
pone.0263503.r001,True
pone.0279862.r001,True
pone.0268137.r001,True
ppat.1010182.r001,True
pcbi.1010040.r001,True
pone.0258435.r001,True
pgen.1010163.r001,True
ppat.1010377.r001,True
ppat.1010118.r002,True
pcbi.1010217.r001,True
pcbi.1010451.r001,True
pone.0263609.r001,True
pone.0263342.r001,True
pone.0262779.r001,True
pone.0262816.r001,True
pcbi.1009714.r001,True
pone.0264126.r001,True
pone.0261476.r001,True
pcbi.1010044.r001,True
pone.0264401.r001,True
pgen.1010049.r001,True
pone.0263346.r001,True
pcbi.1009775.r001,True
pcbi.1009394.r001,True
pone.0261970.r001,True
pone.0266763.r001,True
pone.0267732.r001,True
pcbi.1010075.r001,True
pone.0268657.r001,True
pone.0265505.r001,True
pone.0269531.r001,True
pone.0264435.r001,True
pone.0261264.r001,True
pone.0261273.r001,True
pone.0269221.r001,True
pone.0262430.r001,True
pgph.0000091.r001,True
pone.0268669.r001,True
pone.0265631.r001,True
pgph.0000098.r001,True
pone.0261973.r001,True
pone.0262047.r001,True
pone.0274912.r001,True
pgph.0000139.r001,True
pone.0281709.r001,True
pdig.0000013.r001,True
pone.0264727.r001,True
pone.0262279.r001,True
pgph.0000144.r001,True
pone.0264645.r001,True
pone.0259748.r001,True
pone.0262328.r001,True
pone.0268815.r001,True
pgph.0000951.r001,True
pone.0265619.r001,True
pgph.0000197.r001,True
pdig.0000016.r001,True
pone.0267012.r001,True
pone.0259731.r001,True
pgph.0000249.r001,True
pone.0273615.r001,True
pone.0265067.r001,True
pone.0265211.r001,True
pone.0270962.r001,True
pone.0265605.r001,True
pone.0262827.r001,True
pone.0269419.r001,True
pone.0263583.r001,True
pone.0268172.r001,True
pone.0266314.r001,True
pone.0263768.r001,True
pone.0261692.r001,True
pclm.0000014.r001,True
pone.0263410.r001,True
pone.0261591.r001,True
pbio.3001615.r001,True
pone.0263982.r001,True
pone.0280541.r001,True
pone.0263061.r001,True
pone.0263980.r001,True
pone.0266066.r001,True
pone.0262666.r001,True
pone.0263871.r001,True
pgen.1009993.r001,True
pone.0267245.r001,True
pone.0266652.r001,True
pone.0257967.r001,True
pone.0262502.r001,True
pmed.1004069.r001,True
pone.0267807.r002,True
pone.0262541.r001,True
pone.0265073.r001,True
pone.0262834.r001,True
pcbi.1009958.r001,True
pgph.0000257.r001,True
pone.0266279.r001,True
pgen.1010107.r001,True
pone.0263511.r001,True
pone.0262606.r001,True
pcbi.1009727.r001,True
pone.0254323.r001,True
pone.0264555.r001,True
pone.0262732.r001,True
pmed.1003945.r001,True
ppat.1009894.r001,True
pone.0268122.r001,True
pone.0269784.r001,True
pone.0262867.r001,True
pgph.0000206.r001,True
pone.0266677.r001,True
ppat.1009982.r001,True
pone.0265066.r001,True
pone.0265138.r001,True
pgph.0000170.r001,True
pone.0260453.r001,True
pgen.1010030.r001,True
pone.0269318.r001,True
pone.0270706.r001,True
pone.0261084.r001,True
pone.0262762.r001,True
pone.0263512.r001,True
pone.0264283.r001,True
pone.0260375.r001,True
pone.0278150.r001,True
pone.0257963.r001,True
pone.0260644.r001,True
pone.0267176.r001,True
pone.0272433.r001,True
ppat.1009989.r001,True
pmed.1004029.r001,True
pbio.3001708.r001,True
pone.0248793.r001,True
pone.0263719.r001,True
pone.0266996.r001,True
pone.0261557.r001,True
pone.0275243.r001,True
pone.0264445.r001,True
pone.0261315.r001,True
ppat.1009983.r001,True
pntd.0010282.r001,True
ppat.1010411.r001,True
pone.0262448.r001,True
pone.0266044.r001,True
pone.0264023.r001,True
pone.0263055.r001,True
pone.0265637.r001,True
pntd.0009787.r001,True
pone.0265832.r001,True
pcbi.1010322.r001,True
pone.0264400.r001,True
pone.0265750.r001,True
pone.0262176.r001,True
pone.0269544.r001,True
pone.0263600.r001,True
pone.0278561.r001,True
pone.0262172.r001,True
ppat.1010319.r001,True
pone.0262814.r001,True
pone.0260230.r001,True
pone.0262465.r001,True
pone.0264463.r001,True
pone.0265234.r001,True
pone.0263981.r001,True
pone.0269685.r001,True
pone.0278197.r001,True
pcbi.1009761.r001,True
pone.0263785.r001,True
pone.0266101.r001,True
pone.0265315.r001,True
pone.0271318.r001,True
pone.0262114.r001,True
pone.0261443.r001,True
pone.0262718.r001,True
pone.0260795.r002,True
pntd.0010108.r001,True
pone.0261902.r001,True
pone.0265033.r001,True
pone.0260556.r001,True
pone.0264945.r001,True
pone.0263326.r001,True
pone.0264953.r001,True
pone.0263666.r001,True
pone.0268466.r001,True
pone.0262542.r001,True
pone.0262582.r001,True
pone.0264331.r001,True
pone.0261025.r001,True
ppat.1010003.r001,True
pone.0264562.r001,True
pone.0262612.r001,True
pone.0280935.r001,True
pcbi.1009908.r001,True
pbio.3001640.r001,True
pgph.0000116.r001,True
pone.0278559.r001,True
pone.0264011.r001,True
pone.0261916.r002,True
pone.0261812.r001,True
pone.0263189.r001,True
pone.0261037.r001,True
pone.0264638.r001,True
pone.0262181.r002,True
pcbi.1009991.r001,True
pone.0262495.r001,True
pone.0275973.r001,True
pgph.0000967.r001,True
pone.0262169.r001,True
pone.0264009.r001,True
pone.0261780.r001,True
pone.0272353.r001,True
pone.0262672.r001,True
pone.0262633.r001,True
pgph.0000167.r001,True
pone.0265244.r001,True
pgph.0000129.r001,True
pone.0269316.r001,True
pone.0261843.r001,True
pgen.1010194.r001,True
pcbi.1009925.r001,True
pone.0258079.r001,True
pcbi.1009882.r001,True
pone.0263232.r001,True
pone.0272730.r001,True
pntd.0010316.r001,True
pone.0262227.r002,True
pone.0261573.r001,True
pgph.0000467.r001,True
pone.0266282.r001,True
pntd.0010239.r001,True
pone.0264441.r001,True
ppat.1010012.r001,True
pone.0263007.r001,True
ppat.1010342.r001,True
pmed.1003977.r001,True
pone.0270421.r001,True
pone.0263303.r001,True
pgph.0000093.r001,True
pone.0264383.r001,True
pone.0270356.r001,True
pone.0266899.r001,True
pone.0265871.r001,True
pone.0262043.r001,True
pone.0263349.r001,True
