sub_article_id,LastRound
pone.0269545.r001,True
pone.0268070.r003,True
pone.0268711.r005,True
pone.0269420.r001,True
pone.0270605.r001,True
pone.0268063.r005,True
pone.0268064.r009,True
pone.0269817.r001,True
pone.0268058.r005,True
pone.0268087.r003,True
pone.0268092.r003,True
pone.0268067.r003,True
pone.0268074.r003,True
pone.0273198.r001,True
pone.0268066.r003,True
pone.0270889.r001,True
pone.0269029.r001,True
pone.0268083.r003,True
pone.0269252.r001,True
pone.0268135.r003,True
pone.0268184.r003,True
pone.0269256.r001,True
pone.0268185.r005,True
pone.0269531.r005,True
pone.0268190.r003,True
pone.0268199.r003,True
pone.0271040.r001,True
pone.0268125.r003,True
pone.0268188.r003,True
pone.0268173.r003,True
pone.0268137.r005,True
pone.0268178.r003,True
pone.0268172.r005,True
pone.0272066.r001,True
pone.0268200.r003,True
pone.0268192.r005,True
pgph.0000709.r001,True
pone.0268152.r005,True
pone.0268110.r003,True
pone.0268197.r003,True
pone.0277056.r001,True
pone.0270456.r001,True
pone.0268177.r003,True
pone.0268130.r005,True
pone.0268183.r003,True
pone.0268154.r003,True
pone.0259787.r003,True
pone.0270930.r001,True
pone.0268111.r003,True
pone.0259327.r005,True
pgph.0000718.r001,True
pone.0268174.r003,True
pone.0260419.r003,True
pone.0268109.r005,True
pone.0268124.r003,True
pone.0281539.r001,True
pone.0268217.r003,True
pone.0268572.r001,True
pone.0268211.r003,True
pone.0268220.r003,True
pone.0271290.r003,True
pone.0268643.r005,True
pone.0268212.r003,True
pone.0271558.r003,True
pone.0268818.r005,True
pone.0268246.r005,True
pone.0268218.r003,True
pone.0271318.r003,True
pone.0268581.r003,True
pone.0268259.r005,True
pone.0268263.r003,True
pone.0268815.r003,True
pone.0268237.r003,True
pone.0268230.r003,True
pone.0276297.r001,True
pone.0268242.r003,True
pone.0272872.r001,True
pone.0268227.r005,True
pone.0270873.r003,True
pone.0268244.r003,True
pone.0271278.r003,True
pone.0270372.r001,True
pone.0269596.r003,True
pone.0268245.r003,True
pwat.0000026.r003,True
pone.0274820.r001,True
pone.0263860.r003,True
pone.0268300.r003,True
pone.0271720.r001,True
pdig.0000086.r003,True
pone.0270362.r001,True
pone.0273178.r001,True
pone.0270186.r001,True
pgph.0000497.r003,True
pone.0266433.r001,True
pone.0269156.r005,True
pone.0268279.r003,True
pone.0283134.r001,True
pone.0268274.r007,True
pone.0271314.r001,True
pone.0268326.r003,True
pone.0268808.r003,True
pone.0267336.r001,True
pone.0269750.r001,True
pone.0268766.r003,True
pone.0268302.r005,True
pstr.0000037.r001,True
pone.0272444.r001,True
pone.0268341.r003,True
pone.0268330.r003,True
pone.0268329.r005,True
pone.0271232.r001,True
pone.0268921.r003,True
pone.0272040.r003,True
pone.0269972.r003,True
pone.0270276.r001,True
pone.0273477.r001,True
pone.0268353.r003,True
pone.0262978.r001,True
pone.0270685.r001,True
pone.0268348.r003,True
pgph.0000108.r005,True
pone.0268358.r003,True
pone.0270923.r002,True
pone.0268317.r007,True
pone.0268405.r005,True
pone.0274226.r001,True
pone.0268404.r011,True
pone.0268377.r003,True
pone.0270863.r001,True
pone.0268409.r003,True
pone.0268392.r005,True
pone.0268407.r003,True
pone.0268397.r003,True
pone.0268396.r003,True
pone.0268394.r003,True
pone.0269240.r001,True
pone.0268408.r003,True
pgph.0000087.r003,True
pone.0268442.r003,True
pone.0269706.r001,True
pgph.0000506.r003,True
pone.0272946.r001,True
pone.0264046.r001,True
pone.0268439.r003,True
pone.0270023.r003,True
pone.0270108.r001,True
pone.0269082.r003,True
pone.0268467.r005,True
pone.0269137.r001,True
pone.0279399.r001,True
pone.0269381.r003,True
pone.0269642.r001,True
pone.0260173.r003,True
pone.0268455.r003,True
pdig.0000080.r001,True
pone.0268444.r003,True
pone.0268480.r003,True
pone.0273929.r001,True
pone.0268476.r003,True
pone.0268866.r003,True
pone.0270736.r003,True
pone.0270662.r003,True
pgph.0000668.r003,True
pone.0271525.r005,True
pone.0270957.r001,True
pgph.0000296.r003,True
pone.0271206.r003,True
pone.0269337.r003,True
pone.0272375.r001,True
pone.0269044.r001,True
pone.0271524.r002,True
pone.0269821.r003,True
pone.0268436.r005,True
pone.0268447.r003,True
pone.0276738.r003,True
pone.0271071.r001,True
pone.0265709.r001,True
pclm.0000049.r001,True
pgph.0000333.r001,True
pone.0268890.r003,True
pdig.0000067.r001,True
pone.0268529.r003,True
pone.0268497.r007,True
pone.0268535.r003,True
pone.0268578.r003,True
pgph.0000517.r003,True
pone.0271415.r001,True
pone.0271647.r001,True
pone.0268589.r003,True
pone.0268494.r003,True
pone.0268566.r003,True
pone.0268556.r007,True
pone.0268501.r005,True
pone.0268542.r003,True
pone.0270314.r001,True
pone.0268600.r003,True
pone.0268508.r003,True
pone.0272301.r001,True
pone.0268533.r007,True
pgph.0000841.r001,True
pone.0268559.r003,True
pone.0268597.r003,True
pone.0270811.r003,True
pone.0268506.r005,True
pone.0268532.r005,True
pone.0268570.r003,True
pone.0268586.r003,True
pone.0270589.r003,True
pone.0268635.r005,True
pgph.0000275.r005,True
pone.0263638.r005,True
pone.0268648.r005,True
pone.0272855.r003,True
pone.0268639.r003,True
pone.0268889.r003,True
pone.0268660.r003,True
pone.0272257.r003,True
pone.0268512.r003,True
pone.0271601.r001,True
pone.0272371.r001,True
pone.0269306.r005,True
pone.0268668.r003,True
pone.0262510.r003,True
pone.0272587.r001,True
pone.0274703.r001,True
pone.0269237.r003,True
pone.0268630.r003,True
pone.0268669.r003,True
pone.0273769.r001,True
pone.0268622.r003,True
pone.0268674.r005,True
pone.0269393.r001,True
pone.0268655.r003,True
pone.0270394.r003,True
pone.0268676.r003,True
pone.0268687.r003,True
pone.0268708.r003,True
pone.0268689.r003,True
pone.0268707.r003,True
pone.0268677.r005,True
pone.0270706.r003,True
pone.0268724.r001,True
pone.0269043.r001,True
pone.0268705.r003,True
pone.0265979.r003,True
pone.0268694.r003,True
pone.0268683.r003,True
pone.0274548.r003,True
pone.0268725.r003,True
pone.0268675.r003,True
pone.0269849.r003,True
pone.0264241.r003,True
pone.0268699.r003,True
pgph.0000239.r003,True
pone.0268682.r003,True
pone.0272044.r001,True
pone.0255764.r003,True
pone.0268754.r003,True
pone.0268794.r003,True
pgph.0000985.r001,True
pone.0268760.r005,True
pone.0271716.r003,True
pone.0268789.r003,True
pdig.0000061.r003,True
pone.0268770.r005,True
pone.0270158.r003,True
pone.0268752.r003,True
pone.0270026.r007,True
pone.0270744.r001,True
pone.0270356.r003,True
pone.0271263.r003,True
pone.0271548.r001,True
pone.0268791.r003,True
pone.0273110.r001,True
pone.0272530.r001,True
pone.0268739.r007,True
pone.0271917.r001,True
pgph.0000607.r001,True
pone.0268738.r005,True
pone.0268757.r003,True
pone.0268749.r005,True
pone.0269547.r001,True
pone.0268763.r005,True
pone.0268750.r003,True
pone.0271795.r003,True
pone.0270712.r001,True
pone.0268832.r006,True
pone.0268858.r003,True
pclm.0000067.r001,True
pone.0270503.r003,True
pgph.0000608.r003,True
pone.0270181.r005,True
pone.0268838.r003,True
pone.0268823.r003,True
pone.0273479.r001,True
pone.0269948.r003,True
pone.0268833.r003,True
pone.0268839.r003,True
pone.0271129.r001,True
pone.0269497.r003,True
pone.0272205.r001,True
pone.0275950.r001,True
pone.0269538.r001,True
pone.0268825.r003,True
pone.0266679.r003,True
pone.0270855.r003,True
pone.0268865.r003,True
pone.0269888.r001,True
pone.0268809.r003,True
pone.0271070.r001,True
pone.0268878.r005,True
pone.0268894.r003,True
pone.0268879.r003,True
pone.0268916.r003,True
pone.0269646.r003,True
pone.0270788.r001,True
pone.0270252.r001,True
pone.0271307.r001,True
pone.0268910.r003,True
pone.0268922.r003,True
pone.0268927.r003,True
pone.0269242.r001,True
pone.0268899.r003,True
pone.0269576.r001,True
pone.0268884.r009,True
pone.0270067.r003,True
pone.0270952.r001,True
pone.0268892.r003,True
pone.0271513.r003,True
pone.0273381.r001,True
pone.0268920.r003,True
pgph.0000570.r003,True
pgph.0000572.r003,True
pone.0268911.r003,True
pclm.0000041.r003,True
pgph.0000455.r003,True
pgph.0000562.r003,True
pone.0270716.r003,True
pone.0268963.r005,True
pone.0274356.r001,True
pone.0270951.r001,True
pone.0270528.r001,True
pone.0269777.r003,True
pone.0274024.r001,True
pone.0270290.r003,True
pone.0269341.r003,True
pone.0269780.r001,True
pone.0273012.r003,True
pone.0268938.r005,True
pone.0270693.r001,True
pone.0268966.r003,True
pone.0268943.r003,True
pone.0268941.r007,True
pone.0269282.r003,True
pclm.0000076.r001,True
pone.0263485.r005,True
pone.0268974.r003,True
pgph.0000815.r001,True
pone.0268975.r003,True
pgph.0000721.r001,True
pone.0268973.r003,True
pone.0268940.r001,True
pone.0271584.r001,True
pone.0268955.r003,True
pone.0269373.r003,True
pone.0268947.r003,True
pone.0268986.r007,True
pone.0270985.r003,True
pone.0272361.r001,True
pone.0269001.r003,True
pone.0269000.r003,True
pone.0269042.r003,True
pone.0268988.r005,True
pone.0269010.r003,True
pone.0269039.r003,True
pone.0268987.r007,True
pgph.0000364.r003,True
pone.0269031.r004,True
pone.0269004.r005,True
pone.0269005.r003,True
pone.0270821.r003,True
pone.0268998.r003,True
pgph.0000564.r001,True
pone.0269040.r003,True
pone.0269017.r005,True
pone.0272942.r001,True
pone.0272020.r001,True
pone.0271157.r001,True
pone.0269622.r005,True
pone.0268990.r003,True
pone.0269002.r003,True
pstr.0000023.r001,True
pone.0269045.r003,True
pgph.0000844.r001,True
pone.0269083.r005,True
pone.0272911.r001,True
pone.0269174.r003,True
pone.0271138.r003,True
pone.0270248.r003,True
pone.0270350.r001,True
pone.0272281.r001,True
pone.0269092.r003,True
pone.0270771.r003,True
pone.0269138.r003,True
pone.0273436.r003,True
pone.0269791.r003,True
pone.0269065.r003,True
pone.0271690.r003,True
pone.0258823.r003,True
pone.0274555.r001,True
pone.0269177.r009,True
pone.0269101.r007,True
pone.0269938.r003,True
pone.0269116.r005,True
pone.0269117.r003,True
pone.0269099.r005,True
pone.0270510.r001,True
pgph.0000492.r003,True
pone.0269120.r003,True
pone.0269094.r003,True
pone.0269125.r003,True
pone.0269081.r005,True
pone.0270165.r001,True
pone.0273421.r001,True
pone.0271130.r001,True
pone.0269134.r003,True
pone.0272442.r001,True
pone.0271396.r003,True
pone.0272867.r001,True
pone.0273785.r001,True
pone.0269108.r003,True
pone.0270401.r003,True
pone.0269098.r003,True
pone.0269089.r003,True
pone.0271987.r001,True
pone.0271433.r003,True
pone.0269180.r003,True
pgph.0000812.r003,True
pone.0270270.r001,True
pone.0275308.r001,True
pone.0269191.r003,True
pone.0269194.r005,True
pone.0272446.r001,True
pone.0269184.r003,True
pone.0269178.r003,True
pone.0277299.r001,True
pone.0269885.r003,True
pone.0266647.r003,True
pone.0271435.r001,True
pone.0274536.r001,True
pone.0269190.r004,True
pone.0270053.r001,True
pone.0269200.r003,True
pone.0271195.r001,True
pone.0269241.r005,True
pone.0272794.r001,True
pone.0269277.r003,True
pone.0271913.r001,True
pone.0269230.r003,True
pone.0269244.r005,True
pone.0269268.r005,True
pone.0272354.r001,True
pone.0269260.r003,True
pone.0272034.r005,True
pone.0271228.r001,True
pgph.0000598.r003,True
pone.0269223.r003,True
pone.0285087.r001,True
pone.0273946.r003,True
pone.0269236.r003,True
pone.0271515.r001,True
pone.0269228.r005,True
pone.0269257.r003,True
pone.0269331.r003,True
pone.0277200.r001,True
pone.0271181.r001,True
pone.0269339.r005,True
pone.0271092.r001,True
pone.0271019.r003,True
pone.0271633.r001,True
pone.0269572.r003,True
pone.0271466.r001,True
pone.0271934.r001,True
pone.0269299.r005,True
pone.0269315.r003,True
pone.0271740.r003,True
pone.0271035.r001,True
pone.0269338.r003,True
pone.0269342.r003,True
pone.0269344.r003,True
pone.0273114.r001,True
pone.0274247.r001,True
pone.0275178.r001,True
pone.0269301.r009,True
pone.0269332.r003,True
pone.0269318.r005,True
pone.0272021.r001,True
pone.0269323.r003,True
pone.0269395.r003,True
pone.0269378.r003,True
pone.0271750.r003,True
pone.0269369.r003,True
pone.0269375.r005,True
pone.0263804.r003,True
pgph.0000852.r001,True
pone.0269426.r005,True
pone.0269400.r003,True
pone.0269823.r003,True
pone.0269406.r003,True
pone.0269361.r003,True
pdig.0000094.r001,True
pone.0270713.r003,True
pone.0269391.r005,True
pone.0270250.r003,True
pone.0273174.r001,True
pone.0269398.r003,True
pone.0269358.r003,True
pgph.0000601.r003,True
pone.0272620.r001,True
pgph.0000664.r003,True
pone.0269445.r003,True
pone.0270141.r003,True
pone.0269470.r003,True
pone.0269505.r003,True
pone.0272329.r001,True
pone.0269826.r003,True
pone.0269503.r003,True
pone.0269466.r003,True
pone.0264103.r001,True
pone.0274518.r001,True
pone.0269467.r005,True
pone.0269471.r003,True
pone.0269417.r003,True
pone.0269488.r003,True
pone.0269479.r005,True
pone.0269457.r005,True
pone.0269489.r003,True
pone.0269439.r005,True
pone.0273081.r001,True
pone.0269501.r003,True
pone.0269482.r003,True
pone.0269495.r003,True
pone.0269476.r003,True
pone.0270886.r003,True
pone.0268848.r001,True
pone.0269487.r003,True
pone.0271669.r002,True
pone.0264807.r003,True
pone.0269477.r003,True
pone.0263200.r003,True
pone.0269500.r003,True
pone.0266214.r003,True
pdig.0000099.r001,True
pone.0269520.r005,True
pone.0274736.r001,True
pone.0269518.r007,True
pone.0269544.r003,True
pone.0264053.r003,True
pone.0269543.r003,True
pone.0270840.r001,True
pone.0265118.r003,True
pone.0269529.r005,True
pone.0272311.r001,True
pone.0275349.r001,True
pone.0271975.r003,True
pcbi.1010322.r003,True
pone.0269516.r003,True
pone.0271739.r001,True
pone.0273147.r006,True
pone.0281298.r001,True
pone.0270862.r003,True
pone.0269564.r003,True
pone.0269537.r003,True
pone.0269557.r003,True
pone.0269540.r005,True
pone.0279694.r001,True
pdig.0000079.r003,True
pone.0269603.r003,True
pone.0271640.r001,True
pone.0269620.r003,True
pone.0271410.r001,True
pone.0269594.r005,True
pone.0269628.r003,True
pone.0263710.r003,True
pone.0269584.r005,True
pgph.0000875.r003,True
pone.0270638.r005,True
pone.0269647.r003,True
pone.0266993.r001,True
pone.0272515.r001,True
pone.0269588.r003,True
pgph.0000354.r003,True
pone.0258173.r003,True
pone.0269664.r003,True
pone.0269660.r003,True
pone.0269691.r007,True
pone.0269695.r005,True
pone.0266638.r001,True
pone.0270458.r003,True
pone.0269648.r003,True
pone.0270686.r001,True
pone.0271988.r003,True
pone.0269685.r005,True
pone.0264470.r006,True
pone.0269663.r003,True
pone.0270818.r001,True
pone.0272320.r003,True
pone.0270594.r003,True
pone.0269673.r005,True
pone.0269687.r003,True
pone.0272744.r001,True
pone.0269712.r005,True
pone.0269729.r003,True
pone.0269735.r005,True
pone.0272236.r003,True
pone.0269721.r003,True
pone.0269742.r005,True
pone.0269728.r004,True
pone.0269746.r005,True
pone.0269722.r003,True
pone.0269720.r005,True
pone.0265478.r001,True
pone.0269745.r003,True
pone.0269717.r005,True
pgph.0000845.r001,True
pone.0269737.r003,True
pone.0269732.r003,True
pone.0269724.r005,True
pone.0269714.r005,True
pone.0270136.r003,True
pgph.0000283.r003,True
pone.0270552.r001,True
pone.0273010.r001,True
pone.0271821.r001,True
pone.0269872.r007,True
pone.0264657.r001,True
pone.0273439.r001,True
pone.0269876.r003,True
pone.0271619.r001,True
pone.0270468.r003,True
pone.0269873.r003,True
pone.0269856.r005,True
pone.0269862.r003,True
pone.0272332.r003,True
pone.0273414.r001,True
pone.0269857.r003,True
pone.0269881.r003,True
pdig.0000072.r003,True
pone.0271051.r003,True
pone.0272133.r003,True
pone.0269895.r003,True
pone.0265054.r001,True
pone.0273149.r003,True
pone.0269877.r003,True
pone.0272271.r001,True
pone.0269834.r003,True
pone.0270471.r003,True
pone.0269894.r003,True
pone.0271523.r001,True
pone.0271113.r003,True
pone.0271257.r001,True
pone.0269866.r003,True
pgph.0000830.r001,True
pone.0259726.r003,True
pone.0269800.r001,True
pone.0269788.r005,True
pone.0274514.r001,True
pone.0272143.r001,True
pone.0270244.r005,True
pgph.0000576.r003,True
pone.0277425.r001,True
pone.0261048.r005,True
pone.0271417.r001,True
pone.0269794.r003,True
pone.0263486.r003,True
pone.0271611.r001,True
pgph.0000325.r003,True
pgph.0000566.r003,True
pgph.0000663.r003,True
pone.0271722.r001,True
pone.0274520.r001,True
pdig.0000027.r001,True
pone.0274904.r001,True
pone.0272769.r001,True
pone.0275129.r001,True
pone.0271614.r001,True
pone.0264797.r003,True
pone.0269930.r005,True
pone.0269924.r003,True
pone.0272352.r001,True
pone.0269922.r005,True
pone.0269940.r003,True
pone.0263199.r003,True
pone.0273968.r003,True
pone.0269931.r003,True
pone.0272057.r001,True
pone.0271376.r003,True
pone.0269912.r003,True
pone.0269946.r003,True
pone.0269942.r005,True
pone.0270339.r005,True
pone.0270293.r003,True
pone.0270970.r003,True
pone.0273435.r003,True
pone.0269971.r005,True
pone.0268162.r001,True
pone.0273581.r001,True
pone.0270008.r003,True
pone.0269990.r003,True
pone.0269999.r003,True
pone.0271444.r001,True
pone.0270025.r003,True
pone.0269986.r003,True
pone.0271455.r003,True
pone.0271688.r001,True
pone.0274439.r003,True
pone.0271329.r005,True
pone.0274324.r001,True
pone.0269988.r003,True
pone.0270004.r005,True
pone.0271119.r001,True
pone.0270064.r007,True
pone.0270069.r003,True
pone.0270028.r003,True
pone.0270333.r003,True
pone.0270027.r007,True
pone.0270060.r003,True
pone.0270065.r003,True
pone.0270039.r005,True
pone.0271964.r001,True
pone.0270045.r003,True
pone.0270047.r003,True
pone.0270041.r003,True
pone.0270052.r005,True
pone.0274134.r001,True
pone.0273745.r005,True
pone.0270066.r003,True
pgph.0000205.r005,True
pone.0272219.r001,True
pone.0276763.r001,True
pone.0271208.r003,True
pone.0270104.r003,True
pone.0270147.r003,True
pone.0270167.r003,True
pone.0272877.r001,True
pone.0270093.r007,True
pone.0271831.r001,True
pone.0270087.r005,True
pone.0272445.r001,True
pone.0273846.r001,True
pone.0270153.r005,True
pone.0270092.r003,True
pone.0270088.r005,True
pone.0281198.r001,True
pone.0270164.r003,True
pone.0274903.r001,True
pone.0270102.r003,True
pone.0270111.r003,True
pone.0270124.r003,True
pone.0272648.r001,True
pone.0270146.r003,True
pone.0270145.r003,True
pone.0270155.r003,True
pone.0271438.r003,True
pone.0270090.r005,True
pone.0270128.r003,True
pone.0270118.r003,True
pone.0270969.r001,True
pone.0270115.r003,True
pone.0273383.r001,True
pone.0270121.r003,True
pone.0270214.r003,True
pone.0270190.r003,True
pone.0270187.r003,True
pone.0270204.r003,True
pone.0281984.r003,True
pstr.0000020.r003,True
pone.0270220.r003,True
pone.0270224.r003,True
pgph.0000807.r001,True
pone.0273068.r001,True
pone.0273183.r001,True
pone.0270199.r003,True
pgph.0000917.r003,True
pone.0272294.r001,True
pone.0271967.r003,True
pone.0271808.r001,True
pone.0272773.r001,True
pone.0270201.r003,True
pone.0276300.r001,True
pone.0270909.r003,True
pone.0270205.r003,True
pgph.0000826.r001,True
pone.0270203.r003,True
pone.0277339.r003,True
pone.0270196.r003,True
pone.0274125.r001,True
pone.0270715.r003,True
pone.0270227.r003,True
pone.0270228.r003,True
pone.0272905.r001,True
pgph.0000404.r001,True
pone.0276595.r001,True
pgph.0000560.r003,True
pone.0270297.r003,True
pone.0270310.r003,True
pone.0271888.r001,True
pone.0270295.r003,True
pone.0270272.r003,True
pone.0272838.r005,True
pgph.0000561.r003,True
pone.0274158.r001,True
pone.0274000.r001,True
pone.0270304.r010,True
pone.0272565.r001,True
pone.0270274.r001,True
pone.0270249.r005,True
pone.0270302.r003,True
pone.0270289.r003,True
pone.0272650.r003,True
pone.0279402.r003,True
pone.0271291.r003,True
pone.0273260.r001,True
pone.0270288.r003,True
pone.0270291.r004,True
pone.0281368.r001,True
pone.0267772.r001,True
pone.0270351.r003,True
pone.0270335.r007,True
pgph.0000512.r003,True
pone.0274217.r001,True
pone.0270364.r005,True
pone.0271493.r004,True
pone.0270349.r003,True
pone.0270352.r003,True
pone.0270334.r005,True
pone.0273300.r003,True
pone.0276168.r003,True
pone.0273874.r001,True
pone.0272928.r001,True
pone.0270822.r003,True
pone.0270373.r003,True
pone.0264661.r002,True
pone.0272051.r003,True
pone.0270703.r004,True
pone.0273622.r001,True
pone.0270413.r006,True
pone.0270709.r003,True
pone.0271100.r001,True
pone.0270422.r003,True
pdig.0000074.r003,True
pone.0274257.r001,True
pone.0270714.r003,True
pgph.0000615.r001,True
pone.0270391.r003,True
pone.0271484.r001,True
pgph.0000873.r001,True
pone.0270424.r005,True
pone.0270390.r003,True
pone.0270421.r005,True
pone.0270505.r003,True
pone.0272818.r003,True
pone.0270538.r003,True
pone.0264245.r003,True
pone.0272265.r003,True
pone.0271618.r002,True
pone.0270485.r003,True
pone.0273666.r003,True
pone.0270507.r005,True
pone.0273426.r001,True
pone.0270508.r003,True
pone.0270457.r003,True
pone.0270480.r005,True
pone.0270535.r003,True
pone.0270511.r003,True
pone.0270534.r005,True
pone.0270459.r005,True
pone.0270827.r003,True
pone.0270488.r003,True
pone.0270466.r007,True
pone.0273409.r005,True
pone.0270492.r003,True
pone.0270475.r003,True
pone.0276604.r001,True
pone.0270473.r003,True
pone.0273967.r003,True
pone.0270494.r003,True
pone.0271308.r003,True
pone.0270989.r007,True
pone.0270496.r003,True
pone.0270464.r003,True
pone.0274090.r001,True
pone.0273513.r001,True
pone.0272441.r001,True
pone.0265475.r003,True
pone.0273101.r003,True
pone.0270498.r003,True
pgph.0000345.r001,True
pgph.0000918.r001,True
pgph.0000745.r003,True
pgph.0000691.r003,True
pone.0272086.r001,True
pgph.0000658.r002,True
pone.0270601.r005,True
pone.0271375.r005,True
pone.0270556.r005,True
pone.0271602.r003,True
pone.0270607.r003,True
pone.0270595.r005,True
pone.0273084.r001,True
pone.0275278.r001,True
pone.0278301.r001,True
pdig.0000076.r003,True
pone.0272409.r003,True
pone.0270596.r003,True
pone.0270551.r003,True
pone.0277399.r001,True
pone.0270586.r003,True
pone.0264800.r001,True
pone.0272635.r003,True
pone.0270600.r005,True
pone.0273040.r003,True
pone.0270548.r003,True
pone.0275264.r001,True
pclm.0000070.r001,True
pone.0270609.r003,True
pone.0270584.r003,True
pone.0270576.r003,True
pone.0274127.r001,True
pone.0270577.r003,True
pone.0270624.r003,True
pone.0270598.r003,True
pone.0270680.r005,True
pone.0272660.r001,True
pone.0270668.r003,True
pone.0271825.r003,True
pone.0271791.r003,True
pone.0270663.r003,True
pgph.0000736.r003,True
pone.0273309.r003,True
pone.0268314.r003,True
pone.0274391.r001,True
pone.0271570.r003,True
pone.0271580.r003,True
pone.0271822.r003,True
pone.0273732.r003,True
pgph.0000385.r003,True
pone.0265921.r001,True
pone.0270648.r003,True
pone.0271827.r003,True
pone.0277349.r001,True
pone.0270635.r003,True
pone.0274705.r001,True
pone.0270654.r003,True
pone.0270642.r005,True
pdig.0000036.r001,True
pone.0270670.r003,True
pone.0270667.r003,True
pone.0270666.r005,True
pone.0272568.r003,True
pone.0275208.r001,True
pone.0261101.r005,True
pone.0272146.r003,True
pone.0271738.r001,True
pone.0270629.r003,True
pone.0272768.r001,True
pone.0270653.r003,True
pone.0272569.r003,True
pone.0270681.r003,True
pone.0270683.r003,True
pone.0267773.r001,True
pgph.0000466.r003,True
pone.0271879.r005,True
pone.0270704.r007,True
pone.0270682.r003,True
pone.0272984.r001,True
pone.0270707.r009,True
pone.0270717.r003,True
pgph.0000535.r001,True
pgph.0000806.r003,True
pone.0270696.r005,True
pgph.0000503.r003,True
pone.0272496.r001,True
pone.0270684.r004,True
pone.0274289.r001,True
pone.0275464.r001,True
pone.0271063.r003,True
pone.0271247.r003,True
pone.0270735.r005,True
pone.0271553.r001,True
pone.0273817.r001,True
pone.0281623.r001,True
pone.0272776.r001,True
pone.0272651.r001,True
pone.0271670.r005,True
pone.0271121.r003,True
pone.0278982.r001,True
pone.0279085.r001,True
pone.0271627.r005,True
pone.0270745.r005,True
pone.0273052.r001,True
pone.0270758.r003,True
pone.0270746.r003,True
pone.0275517.r003,True
pone.0273551.r001,True
pone.0270803.r003,True
pone.0273303.r005,True
pone.0270878.r005,True
pone.0270914.r003,True
pone.0276803.r003,True
pone.0271824.r005,True
pone.0270869.r003,True
pone.0281297.r001,True
pone.0270806.r005,True
pone.0272611.r003,True
pone.0270792.r003,True
pone.0270905.r003,True
pone.0270895.r003,True
pone.0270892.r003,True
pone.0270834.r003,True
pone.0271259.r003,True
pone.0268053.r001,True
pone.0270809.r013,True
pone.0270838.r003,True
pone.0274201.r001,True
pone.0270837.r005,True
pone.0274876.r001,True
pone.0270794.r003,True
pone.0270904.r003,True
pone.0270816.r005,True
pone.0270907.r003,True
pone.0271330.r001,True
pgph.0001266.r001,True
pone.0272207.r003,True
pone.0270797.r003,True
pone.0262977.r005,True
pone.0276178.r001,True
pone.0271248.r003,True
pone.0270902.r003,True
pone.0270847.r003,True
pone.0281184.r001,True
pone.0270921.r003,True
pone.0270912.r003,True
pone.0270842.r003,True
pone.0271413.r003,True
pone.0272577.r001,True
pone.0271772.r001,True
pone.0270929.r003,True
pdig.0000078.r003,True
pone.0271394.r005,True
pgph.0000494.r003,True
pone.0275088.r003,True
pgph.0000454.r003,True
pone.0270820.r005,True
pone.0273775.r001,True
pgph.0000399.r003,True
pgph.0000533.r003,True
pgph.0000602.r001,True
pone.0278535.r001,True
pone.0270787.r003,True
pone.0273345.r003,True
pone.0270813.r003,True
pgph.0000323.r003,True
pone.0272085.r003,True
pone.0273478.r001,True
pwat.0000045.r001,True
pone.0270829.r003,True
pone.0265858.r003,True
pdig.0000096.r001,True
pone.0270978.r005,True
pone.0271311.r003,True
pone.0271023.r003,True
pone.0270966.r005,True
pone.0271002.r003,True
pone.0270981.r005,True
pone.0270971.r003,True
pone.0270962.r005,True
pone.0272936.r003,True
pone.0270992.r003,True
pone.0271003.r005,True
pone.0275655.r001,True
pgph.0000696.r003,True
pone.0281551.r001,True
pone.0270973.r003,True
pone.0270975.r003,True
pone.0270984.r003,True
pone.0270972.r003,True
pone.0279719.r001,True
pone.0270982.r003,True
pone.0273566.r003,True
pone.0260331.r005,True
pwat.0000044.r001,True
pone.0273028.r001,True
pone.0271034.r003,True
pone.0271032.r003,True
pone.0275333.r001,True
pone.0271056.r003,True
pone.0273694.r001,True
pone.0267338.r003,True
pone.0274271.r001,True
pone.0271049.r003,True
pone.0271030.r003,True
pone.0271027.r005,True
pone.0271039.r003,True
pone.0271043.r005,True
pone.0265860.r005,True
pone.0271077.r003,True
pone.0271061.r005,True
pone.0271995.r003,True
pone.0272058.r003,True
pgph.0000835.r003,True
pone.0271047.r003,True
pone.0274034.r001,True
pone.0271127.r005,True
pone.0271105.r003,True
pone.0276662.r001,True
pone.0279863.r003,True
pone.0271091.r003,True
pone.0271098.r003,True
pone.0271095.r003,True
pone.0271116.r003,True
pone.0271097.r003,True
pgph.0000432.r003,True
pone.0273814.r001,True
pone.0274223.r001,True
pone.0273487.r003,True
pone.0271094.r004,True
pone.0271434.r003,True
pone.0271114.r003,True
pone.0272149.r003,True
pone.0271106.r003,True
pone.0271136.r003,True
pone.0271451.r003,True
pone.0273089.r001,True
pone.0272460.r003,True
pgph.0000463.r003,True
pone.0272084.r003,True
pone.0271216.r005,True
pone.0271189.r005,True
pone.0271160.r003,True
pone.0271174.r007,True
pone.0273391.r007,True
pone.0271191.r003,True
pone.0273984.r001,True
pone.0266208.r005,True
pone.0272935.r007,True
pone.0271234.r005,True
pone.0271207.r003,True
pone.0271217.r003,True
pone.0266867.r001,True
pone.0271219.r003,True
pone.0271156.r003,True
pone.0263549.r001,True
pone.0271161.r003,True
pone.0272730.r003,True
pone.0271242.r003,True
