pmid,pmc,File,doi,publisher-id,pii,sici,manuscript,other,coden
8593864,PMC1518862,PMC001xxxxxx/PMC1518862.xml,,,,,,,
8593855,PMC1518863,PMC001xxxxxx/PMC1518863.xml,,,,,,,
,PMC1518864,PMC001xxxxxx/PMC1518864.xml,,,,,,,
8593869,PMC1518865,PMC001xxxxxx/PMC1518865.xml,,,,,,,
8593876,PMC1518866,PMC001xxxxxx/PMC1518866.xml,,,,,,,
8593884,PMC1518867,PMC001xxxxxx/PMC1518867.xml,,,,,,,
8593868,PMC1518868,PMC001xxxxxx/PMC1518868.xml,,,,,,,
8593880,PMC1518869,PMC001xxxxxx/PMC1518869.xml,,,,,,,
8593874,PMC1518870,PMC001xxxxxx/PMC1518870.xml,,,,,,,
8593873,PMC1518871,PMC001xxxxxx/PMC1518871.xml,,,,,,,
8593861,PMC1518872,PMC001xxxxxx/PMC1518872.xml,,,,,,,
8593857,PMC1518873,PMC001xxxxxx/PMC1518873.xml,,,,,,,
8593885,PMC1518874,PMC001xxxxxx/PMC1518874.xml,,,,,,,
8593877,PMC1518876,PMC001xxxxxx/PMC1518876.xml,,,,,,,
8593883,PMC1518877,PMC001xxxxxx/PMC1518877.xml,,,,,,,
8593881,PMC1518878,PMC001xxxxxx/PMC1518878.xml,,,,,,,
8593862,PMC1518879,PMC001xxxxxx/PMC1518879.xml,,,,,,,
8593865,PMC1518881,PMC001xxxxxx/PMC1518881.xml,,,,,,,
8593870,PMC1518883,PMC001xxxxxx/PMC1518883.xml,,,,,,,
8593878,PMC1518884,PMC001xxxxxx/PMC1518884.xml,,,,,,,
8593882,PMC1518885,PMC001xxxxxx/PMC1518885.xml,,,,,,,
8593858,PMC1518886,PMC001xxxxxx/PMC1518886.xml,,,,,,,
8593856,PMC1518887,PMC001xxxxxx/PMC1518887.xml,,,,,,,
8593875,PMC1518888,PMC001xxxxxx/PMC1518888.xml,,,,,,,
8593872,PMC1518889,PMC001xxxxxx/PMC1518889.xml,,,,,,,
8593863,PMC1518890,PMC001xxxxxx/PMC1518890.xml,,,,,,,
8593866,PMC1518891,PMC001xxxxxx/PMC1518891.xml,,,,,,,
8593859,PMC1518892,PMC001xxxxxx/PMC1518892.xml,,,,,,,
8549470,PMC1518893,PMC001xxxxxx/PMC1518893.xml,,,,,,,
8549482,PMC1518894,PMC001xxxxxx/PMC1518894.xml,,,,,,,
8549488,PMC1518895,PMC001xxxxxx/PMC1518895.xml,,,,,,,
8549494,PMC1518896,PMC001xxxxxx/PMC1518896.xml,,,,,,,
8549466,PMC1518897,PMC001xxxxxx/PMC1518897.xml,,,,,,,
8549498,PMC1518898,PMC001xxxxxx/PMC1518898.xml,,,,,,,
8549455,PMC1518899,PMC001xxxxxx/PMC1518899.xml,,,,,,,
8549474,PMC1518901,PMC001xxxxxx/PMC1518901.xml,,,,,,,
8549458,PMC1518902,PMC001xxxxxx/PMC1518902.xml,,,,,,,
8549492,PMC1518903,PMC001xxxxxx/PMC1518903.xml,,,,,,,
8549463,PMC1518904,PMC001xxxxxx/PMC1518904.xml,,,,,,,
8549467,PMC1518906,PMC001xxxxxx/PMC1518906.xml,,,,,,,
8549477,PMC1518907,PMC001xxxxxx/PMC1518907.xml,,,,,,,
8549493,PMC1518908,PMC001xxxxxx/PMC1518908.xml,,,,,,,
8549460,PMC1518910,PMC001xxxxxx/PMC1518910.xml,,,,,,,
8549489,PMC1518911,PMC001xxxxxx/PMC1518911.xml,,,,,,,
8549480,PMC1518912,PMC001xxxxxx/PMC1518912.xml,,,,,,,
8549468,PMC1518913,PMC001xxxxxx/PMC1518913.xml,,,,,,,
8549459,PMC1518914,PMC001xxxxxx/PMC1518914.xml,,,,,,,
8549471,PMC1518915,PMC001xxxxxx/PMC1518915.xml,,,,,,,
8549456,PMC1518916,PMC001xxxxxx/PMC1518916.xml,,,,,,,
8549475,PMC1518917,PMC001xxxxxx/PMC1518917.xml,,,,,,,
8549464,PMC1518918,PMC001xxxxxx/PMC1518918.xml,,,,,,,
8549485,PMC1518919,PMC001xxxxxx/PMC1518919.xml,,,,,,,
8549499,PMC1518920,PMC001xxxxxx/PMC1518920.xml,,,,,,,
8549461,PMC1518921,PMC001xxxxxx/PMC1518921.xml,,,,,,,
8549478,PMC1518922,PMC001xxxxxx/PMC1518922.xml,,,,,,,
8549495,PMC1518923,PMC001xxxxxx/PMC1518923.xml,,,,,,,
8549465,PMC1518924,PMC001xxxxxx/PMC1518924.xml,,,,,,,
8549476,PMC1518925,PMC001xxxxxx/PMC1518925.xml,,,,,,,
8549486,PMC1518926,PMC001xxxxxx/PMC1518926.xml,,,,,,,
8549501,PMC1518927,PMC001xxxxxx/PMC1518927.xml,,,,,,,
8549500,PMC1518929,PMC001xxxxxx/PMC1518929.xml,,,,,,,
8549490,PMC1518930,PMC001xxxxxx/PMC1518930.xml,,,,,,,
8549481,PMC1518931,PMC001xxxxxx/PMC1518931.xml,,,,,,,
8549496,PMC1518932,PMC001xxxxxx/PMC1518932.xml,,,,,,,
8549462,PMC1518933,PMC001xxxxxx/PMC1518933.xml,,,,,,,
8549472,PMC1518934,PMC001xxxxxx/PMC1518934.xml,,,,,,,
8549484,PMC1518935,PMC001xxxxxx/PMC1518935.xml,,,,,,,
8549491,PMC1518936,PMC001xxxxxx/PMC1518936.xml,,,,,,,
8549483,PMC1518937,PMC001xxxxxx/PMC1518937.xml,,,,,,,
8549473,PMC1518938,PMC001xxxxxx/PMC1518938.xml,,,,,,,
8549497,PMC1518939,PMC001xxxxxx/PMC1518939.xml,,,,,,,
8549457,PMC1518940,PMC001xxxxxx/PMC1518940.xml,,,,,,,
8549487,PMC1518941,PMC001xxxxxx/PMC1518941.xml,,,,,,,
8549479,PMC1518942,PMC001xxxxxx/PMC1518942.xml,,,,,,,
8549469,PMC1518943,PMC001xxxxxx/PMC1518943.xml,,,,,,,
8741800,PMC1518944,PMC001xxxxxx/PMC1518944.xml,,,,,,,
8741793,PMC1518945,PMC001xxxxxx/PMC1518945.xml,,,,,,,
8741789,PMC1518946,PMC001xxxxxx/PMC1518946.xml,,,,,,,
8741779,PMC1518947,PMC001xxxxxx/PMC1518947.xml,,,,,,,
8741804,PMC1518948,PMC001xxxxxx/PMC1518948.xml,,,,,,,
8741782,PMC1518949,PMC001xxxxxx/PMC1518949.xml,,,,,,,
8741801,PMC1518950,PMC001xxxxxx/PMC1518950.xml,,,,,,,
8741776,PMC1518951,PMC001xxxxxx/PMC1518951.xml,,,,,,,
8741786,PMC1518954,PMC001xxxxxx/PMC1518954.xml,,,,,,,
8741798,PMC1518956,PMC001xxxxxx/PMC1518956.xml,,,,,,,
8741806,PMC1518957,PMC001xxxxxx/PMC1518957.xml,,,,,,,
8741794,PMC1518958,PMC001xxxxxx/PMC1518958.xml,,,,,,,
8741790,PMC1518959,PMC001xxxxxx/PMC1518959.xml,,,,,,,
8741795,PMC1518960,PMC001xxxxxx/PMC1518960.xml,,,,,,,
8741787,PMC1518961,PMC001xxxxxx/PMC1518961.xml,,,,,,,
8741780,PMC1518962,PMC001xxxxxx/PMC1518962.xml,,,,,,,
8741802,PMC1518963,PMC001xxxxxx/PMC1518963.xml,,,,,,,
8741774,PMC1518964,PMC001xxxxxx/PMC1518964.xml,,,,,,,
8741777,PMC1518965,PMC001xxxxxx/PMC1518965.xml,,,,,,,
8741783,PMC1518966,PMC001xxxxxx/PMC1518966.xml,,,,,,,
8741784,PMC1518967,PMC001xxxxxx/PMC1518967.xml,,,,,,,
,PMC1518968,PMC001xxxxxx/PMC1518968.xml,,,,,,,
8741791,PMC1518969,PMC001xxxxxx/PMC1518969.xml,,,,,,,
8741803,PMC1518970,PMC001xxxxxx/PMC1518970.xml,,,,,,,
8741796,PMC1518971,PMC001xxxxxx/PMC1518971.xml,,,,,,,
8741792,PMC1518972,PMC001xxxxxx/PMC1518972.xml,,,,,,,
8741799,PMC1518973,PMC001xxxxxx/PMC1518973.xml,,,,,,,
,PMC1518974,PMC001xxxxxx/PMC1518974.xml,,,,,,,
8741788,PMC1518976,PMC001xxxxxx/PMC1518976.xml,,,,,,,
8741773,PMC1518977,PMC001xxxxxx/PMC1518977.xml,,,,,,,
8741778,PMC1518978,PMC001xxxxxx/PMC1518978.xml,,,,,,,
8741775,PMC1518979,PMC001xxxxxx/PMC1518979.xml,,,,,,,
8741772,PMC1518980,PMC001xxxxxx/PMC1518980.xml,,,,,,,
8741781,PMC1518981,PMC001xxxxxx/PMC1518981.xml,,,,,,,
8741785,PMC1518982,PMC001xxxxxx/PMC1518982.xml,,,,,,,
8741797,PMC1518983,PMC001xxxxxx/PMC1518983.xml,,,,,,,
8741805,PMC1518984,PMC001xxxxxx/PMC1518984.xml,,,,,,,
7737063,PMC1518986,PMC001xxxxxx/PMC1518986.xml,,,,,,,
7737054,PMC1518987,PMC001xxxxxx/PMC1518987.xml,,,,,,,
7737051,PMC1518988,PMC001xxxxxx/PMC1518988.xml,,,,,,,
7737059,PMC1518989,PMC001xxxxxx/PMC1518989.xml,,,,,,,
7737053,PMC1518990,PMC001xxxxxx/PMC1518990.xml,,,,,,,
7737061,PMC1518991,PMC001xxxxxx/PMC1518991.xml,,,,,,,
,PMC1518992,PMC001xxxxxx/PMC1518992.xml,,,,,,,
7537655,PMC1518994,PMC001xxxxxx/PMC1518994.xml,,,,,,,
,PMC1518995,PMC001xxxxxx/PMC1518995.xml,,,,,,,
7737055,PMC1518996,PMC001xxxxxx/PMC1518996.xml,,,,,,,
7737052,PMC1518997,PMC001xxxxxx/PMC1518997.xml,,,,,,,
7737062,PMC1518998,PMC001xxxxxx/PMC1518998.xml,,,,,,,
7737056,PMC1518999,PMC001xxxxxx/PMC1518999.xml,,,,,,,
7737060,PMC1519000,PMC001xxxxxx/PMC1519000.xml,,,,,,,
7737050,PMC1519001,PMC001xxxxxx/PMC1519001.xml,,,,,,,
7737065,PMC1519002,PMC001xxxxxx/PMC1519002.xml,,,,,,,
7737064,PMC1519003,PMC001xxxxxx/PMC1519003.xml,,,,,,,
,PMC1519005,PMC001xxxxxx/PMC1519005.xml,,,,,,,
7737067,PMC1519006,PMC001xxxxxx/PMC1519006.xml,,,,,,,
7737057,PMC1519007,PMC001xxxxxx/PMC1519007.xml,,,,,,,
7737066,PMC1519008,PMC001xxxxxx/PMC1519008.xml,,,,,,,
7737058,PMC1519009,PMC001xxxxxx/PMC1519009.xml,,,,,,,
7635122,PMC1519012,PMC001xxxxxx/PMC1519012.xml,,,,,,,
7635107,PMC1519013,PMC001xxxxxx/PMC1519013.xml,,,,,,,
7635116,PMC1519014,PMC001xxxxxx/PMC1519014.xml,,,,,,,
7635115,PMC1519015,PMC001xxxxxx/PMC1519015.xml,,,,,,,
7635112,PMC1519016,PMC001xxxxxx/PMC1519016.xml,,,,,,,
7635118,PMC1519017,PMC001xxxxxx/PMC1519017.xml,,,,,,,
7635109,PMC1519018,PMC001xxxxxx/PMC1519018.xml,,,,,,,
7635114,PMC1519019,PMC001xxxxxx/PMC1519019.xml,,,,,,,
7635121,PMC1519020,PMC001xxxxxx/PMC1519020.xml,,,,,,,
7635119,PMC1519021,PMC001xxxxxx/PMC1519021.xml,,,,,,,
7635110,PMC1519022,PMC001xxxxxx/PMC1519022.xml,,,,,,,
7635111,PMC1519023,PMC001xxxxxx/PMC1519023.xml,,,,,,,
7635113,PMC1519024,PMC001xxxxxx/PMC1519024.xml,,,,,,,
7635117,PMC1519025,PMC001xxxxxx/PMC1519025.xml,,,,,,,
7635120,PMC1519028,PMC001xxxxxx/PMC1519028.xml,,,,,,,
7635108,PMC1519030,PMC001xxxxxx/PMC1519030.xml,,,,,,,
7628421,PMC1519031,PMC001xxxxxx/PMC1519031.xml,,,,,,,
7628428,PMC1519032,PMC001xxxxxx/PMC1519032.xml,,,,,,,
7628412,PMC1519033,PMC001xxxxxx/PMC1519033.xml,,,,,,,
7628419,PMC1519034,PMC001xxxxxx/PMC1519034.xml,,,,,,,
,PMC1519035,PMC001xxxxxx/PMC1519035.xml,,,,,,,
,PMC1519036,PMC001xxxxxx/PMC1519036.xml,,,,,,,
7503877,PMC1519037,PMC001xxxxxx/PMC1519037.xml,,,,,,,
,PMC1519038,PMC001xxxxxx/PMC1519038.xml,,,,,,,
7628415,PMC1519039,PMC001xxxxxx/PMC1519039.xml,,,,,,,
7628422,PMC1519040,PMC001xxxxxx/PMC1519040.xml,,,,,,,
,PMC1519041,PMC001xxxxxx/PMC1519041.xml,,,,,,,
7628417,PMC1519042,PMC001xxxxxx/PMC1519042.xml,,,,,,,
7628423,PMC1519043,PMC001xxxxxx/PMC1519043.xml,,,,,,,
7628413,PMC1519044,PMC001xxxxxx/PMC1519044.xml,,,,,,,
7628420,PMC1519046,PMC001xxxxxx/PMC1519046.xml,,,,,,,
7628411,PMC1519047,PMC001xxxxxx/PMC1519047.xml,,,,,,,
7628427,PMC1519048,PMC001xxxxxx/PMC1519048.xml,,,,,,,
,PMC1519049,PMC001xxxxxx/PMC1519049.xml,,,,,,,
,PMC1519050,PMC001xxxxxx/PMC1519050.xml,,,,,,,
7628425,PMC1519052,PMC001xxxxxx/PMC1519052.xml,,,,,,,
7628416,PMC1519053,PMC001xxxxxx/PMC1519053.xml,,,,,,,
7628424,PMC1519054,PMC001xxxxxx/PMC1519054.xml,,,,,,,
7628418,PMC1519055,PMC001xxxxxx/PMC1519055.xml,,,,,,,
,PMC1519057,PMC001xxxxxx/PMC1519057.xml,,,,,,,
7628429,PMC1519058,PMC001xxxxxx/PMC1519058.xml,,,,,,,
7628426,PMC1519059,PMC001xxxxxx/PMC1519059.xml,,,,,,,
7543046,PMC1519060,PMC001xxxxxx/PMC1519060.xml,,,,,,,
7628414,PMC1519062,PMC001xxxxxx/PMC1519062.xml,,,,,,,
7768223,PMC1519063,PMC001xxxxxx/PMC1519063.xml,,,,,,,
7768228,PMC1519064,PMC001xxxxxx/PMC1519064.xml,,,,,,,
,PMC1519065,PMC001xxxxxx/PMC1519065.xml,,,,,,,
7768216,PMC1519067,PMC001xxxxxx/PMC1519067.xml,,,,,,,
7768227,PMC1519068,PMC001xxxxxx/PMC1519068.xml,,,,,,,
,PMC1519069,PMC001xxxxxx/PMC1519069.xml,,,,,,,
,PMC1519070,PMC001xxxxxx/PMC1519070.xml,,,,,,,
,PMC1519071,PMC001xxxxxx/PMC1519071.xml,,,,,,,
,PMC1519073,PMC001xxxxxx/PMC1519073.xml,,,,,,,
7768230,PMC1519074,PMC001xxxxxx/PMC1519074.xml,,,,,,,
7768221,PMC1519075,PMC001xxxxxx/PMC1519075.xml,,,,,,,
7768220,PMC1519076,PMC001xxxxxx/PMC1519076.xml,,,,,,,
7768224,PMC1519077,PMC001xxxxxx/PMC1519077.xml,,,,,,,
7768231,PMC1519079,PMC001xxxxxx/PMC1519079.xml,,,,,,,
,PMC1519080,PMC001xxxxxx/PMC1519080.xml,,,,,,,
7768226,PMC1519082,PMC001xxxxxx/PMC1519082.xml,,,,,,,
,PMC1519083,PMC001xxxxxx/PMC1519083.xml,,,,,,,
7768229,PMC1519084,PMC001xxxxxx/PMC1519084.xml,,,,,,,
7768225,PMC1519085,PMC001xxxxxx/PMC1519085.xml,,,,,,,
7768222,PMC1519086,PMC001xxxxxx/PMC1519086.xml,,,,,,,
7768217,PMC1519087,PMC001xxxxxx/PMC1519087.xml,,,,,,,
,PMC1519088,PMC001xxxxxx/PMC1519088.xml,,,,,,,
,PMC1519089,PMC001xxxxxx/PMC1519089.xml,,,,,,,
7768219,PMC1519090,PMC001xxxxxx/PMC1519090.xml,,,,,,,
7768218,PMC1519091,PMC001xxxxxx/PMC1519091.xml,,,,,,,
,PMC1519092,PMC001xxxxxx/PMC1519092.xml,,,,,,,
7607138,PMC1519093,PMC001xxxxxx/PMC1519093.xml,,,,,,,
7607134,PMC1519094,PMC001xxxxxx/PMC1519094.xml,,,,,,,
7607126,PMC1519095,PMC001xxxxxx/PMC1519095.xml,,,,,,,
7607129,PMC1519096,PMC001xxxxxx/PMC1519096.xml,,,,,,,
7607136,PMC1519097,PMC001xxxxxx/PMC1519097.xml,,,,,,,
,PMC1519098,PMC001xxxxxx/PMC1519098.xml,,,,,,,
,PMC1519099,PMC001xxxxxx/PMC1519099.xml,,,,,,,
7607137,PMC1519101,PMC001xxxxxx/PMC1519101.xml,,,,,,,
7607124,PMC1519102,PMC001xxxxxx/PMC1519102.xml,,,,,,,
7607130,PMC1519103,PMC001xxxxxx/PMC1519103.xml,,,,,,,
7607127,PMC1519104,PMC001xxxxxx/PMC1519104.xml,,,,,,,
,PMC1519105,PMC001xxxxxx/PMC1519105.xml,,,,,,,
7607132,PMC1519106,PMC001xxxxxx/PMC1519106.xml,,,,,,,
,PMC1519108,PMC001xxxxxx/PMC1519108.xml,,,,,,,
7607139,PMC1519109,PMC001xxxxxx/PMC1519109.xml,,,,,,,
7607135,PMC1519110,PMC001xxxxxx/PMC1519110.xml,,,,,,,
,PMC1519111,PMC001xxxxxx/PMC1519111.xml,,,,,,,
7607125,PMC1519113,PMC001xxxxxx/PMC1519113.xml,,,,,,,
7607140,PMC1519114,PMC001xxxxxx/PMC1519114.xml,,,,,,,
7607133,PMC1519115,PMC001xxxxxx/PMC1519115.xml,,,,,,,
7607128,PMC1519116,PMC001xxxxxx/PMC1519116.xml,,,,,,,
7607131,PMC1519117,PMC001xxxxxx/PMC1519117.xml,,,,,,,
,PMC1519119,PMC001xxxxxx/PMC1519119.xml,,,,,,,
,PMC1519120,PMC001xxxxxx/PMC1519120.xml,,,,,,,
7556016,PMC1519121,PMC001xxxxxx/PMC1519121.xml,,,,,,,
,PMC1519122,PMC001xxxxxx/PMC1519122.xml,,,,,,,
7556011,PMC1519124,PMC001xxxxxx/PMC1519124.xml,,,,,,,
7555996,PMC1519125,PMC001xxxxxx/PMC1519125.xml,,,,,,,
7556001,PMC1519126,PMC001xxxxxx/PMC1519126.xml,,,,,,,
7556008,PMC1519128,PMC001xxxxxx/PMC1519128.xml,,,,,,,
7556013,PMC1519129,PMC001xxxxxx/PMC1519129.xml,,,,,,,
7556009,PMC1519130,PMC001xxxxxx/PMC1519130.xml,,,,,,,
7556015,PMC1519132,PMC001xxxxxx/PMC1519132.xml,,,,,,,
7555997,PMC1519133,PMC001xxxxxx/PMC1519133.xml,,,,,,,
7556002,PMC1519134,PMC001xxxxxx/PMC1519134.xml,,,,,,,
,PMC1519136,PMC001xxxxxx/PMC1519136.xml,,,,,,,
7556005,PMC1519137,PMC001xxxxxx/PMC1519137.xml,,,,,,,
7556006,PMC1519138,PMC001xxxxxx/PMC1519138.xml,,,,,,,
7556012,PMC1519139,PMC001xxxxxx/PMC1519139.xml,,,,,,,
7555999,PMC1519140,PMC001xxxxxx/PMC1519140.xml,,,,,,,
7555998,PMC1519141,PMC001xxxxxx/PMC1519141.xml,,,,,,,
7556014,PMC1519142,PMC001xxxxxx/PMC1519142.xml,,,,,,,
7556010,PMC1519143,PMC001xxxxxx/PMC1519143.xml,,,,,,,
7556003,PMC1519144,PMC001xxxxxx/PMC1519144.xml,,,,,,,
7556004,PMC1519145,PMC001xxxxxx/PMC1519145.xml,,,,,,,
7556007,PMC1519146,PMC001xxxxxx/PMC1519146.xml,,,,,,,
7556000,PMC1519147,PMC001xxxxxx/PMC1519147.xml,,,,,,,
8529580,PMC1519148,PMC001xxxxxx/PMC1519148.xml,,,,,,,
8529576,PMC1519149,PMC001xxxxxx/PMC1519149.xml,,,,,,,
8529586,PMC1519150,PMC001xxxxxx/PMC1519150.xml,,,,,,,
8529585,PMC1519151,PMC001xxxxxx/PMC1519151.xml,,,,,,,
8529592,PMC1519152,PMC001xxxxxx/PMC1519152.xml,,,,,,,
8529587,PMC1519153,PMC001xxxxxx/PMC1519153.xml,,,,,,,
8529589,PMC1519155,PMC001xxxxxx/PMC1519155.xml,,,,,,,
8529577,PMC1519157,PMC001xxxxxx/PMC1519157.xml,,,,,,,
8529581,PMC1519158,PMC001xxxxxx/PMC1519158.xml,,,,,,,
8529588,PMC1519159,PMC001xxxxxx/PMC1519159.xml,,,,,,,
8529578,PMC1519161,PMC001xxxxxx/PMC1519161.xml,,,,,,,
8529582,PMC1519162,PMC001xxxxxx/PMC1519162.xml,,,,,,,
8529584,PMC1519163,PMC001xxxxxx/PMC1519163.xml,,,,,,,
,PMC1519164,PMC001xxxxxx/PMC1519164.xml,,,,,,,
8529579,PMC1519165,PMC001xxxxxx/PMC1519165.xml,,,,,,,
8529591,PMC1519166,PMC001xxxxxx/PMC1519166.xml,,,,,,,
8529590,PMC1519167,PMC001xxxxxx/PMC1519167.xml,,,,,,,
8529583,PMC1519168,PMC001xxxxxx/PMC1519168.xml,,,,,,,
8605863,PMC1519179,PMC001xxxxxx/PMC1519179.xml,,,,,,,
8605864,PMC1519180,PMC001xxxxxx/PMC1519180.xml,,,,,,,
8605847,PMC1519181,PMC001xxxxxx/PMC1519181.xml,,,,,,,
8605852,PMC1519182,PMC001xxxxxx/PMC1519182.xml,,,,,,,
8605861,PMC1519183,PMC001xxxxxx/PMC1519183.xml,,,,,,,
8605856,PMC1519185,PMC001xxxxxx/PMC1519185.xml,,,,,,,
8605858,PMC1519186,PMC001xxxxxx/PMC1519186.xml,,,,,,,
8605855,PMC1519187,PMC001xxxxxx/PMC1519187.xml,,,,,,,
8605854,PMC1519188,PMC001xxxxxx/PMC1519188.xml,,,,,,,
8605865,PMC1519190,PMC001xxxxxx/PMC1519190.xml,,,,,,,
,PMC1519191,PMC001xxxxxx/PMC1519191.xml,,,,,,,
8605868,PMC1519192,PMC001xxxxxx/PMC1519192.xml,,,,,,,
8605848,PMC1519193,PMC001xxxxxx/PMC1519193.xml,,,,,,,
8605857,PMC1519195,PMC001xxxxxx/PMC1519195.xml,,,,,,,
8605859,PMC1519196,PMC001xxxxxx/PMC1519196.xml,,,,,,,
8605851,PMC1519197,PMC001xxxxxx/PMC1519197.xml,,,,,,,
8605862,PMC1519199,PMC001xxxxxx/PMC1519199.xml,,,,,,,
8605850,PMC1519200,PMC001xxxxxx/PMC1519200.xml,,,,,,,
8605866,PMC1519201,PMC001xxxxxx/PMC1519201.xml,,,,,,,
8605867,PMC1519202,PMC001xxxxxx/PMC1519202.xml,,,,,,,
8605853,PMC1519203,PMC001xxxxxx/PMC1519203.xml,,,,,,,
8605849,PMC1519204,PMC001xxxxxx/PMC1519204.xml,,,,,,,
8605860,PMC1519205,PMC001xxxxxx/PMC1519205.xml,,,,,,,
7498098,PMC1519212,PMC001xxxxxx/PMC1519212.xml,,,,,,,
7498097,PMC1519213,PMC001xxxxxx/PMC1519213.xml,,,,,,,
,PMC1519215,PMC001xxxxxx/PMC1519215.xml,,,,,,,
7498084,PMC1519216,PMC001xxxxxx/PMC1519216.xml,,,,,,,
7498087,PMC1519217,PMC001xxxxxx/PMC1519217.xml,,,,,,,
7498091,PMC1519218,PMC001xxxxxx/PMC1519218.xml,,,,,,,
7498093,PMC1519219,PMC001xxxxxx/PMC1519219.xml,,,,,,,
7498088,PMC1519220,PMC001xxxxxx/PMC1519220.xml,,,,,,,
7498080,PMC1519221,PMC001xxxxxx/PMC1519221.xml,,,,,,,
7498081,PMC1519222,PMC001xxxxxx/PMC1519222.xml,,,,,,,
7498094,PMC1519223,PMC001xxxxxx/PMC1519223.xml,,,,,,,
7498085,PMC1519224,PMC001xxxxxx/PMC1519224.xml,,,,,,,
,PMC1519225,PMC001xxxxxx/PMC1519225.xml,,,,,,,
7498096,PMC1519226,PMC001xxxxxx/PMC1519226.xml,,,,,,,
7498082,PMC1519227,PMC001xxxxxx/PMC1519227.xml,,,,,,,
7498095,PMC1519228,PMC001xxxxxx/PMC1519228.xml,,,,,,,
,PMC1519229,PMC001xxxxxx/PMC1519229.xml,,,,,,,
7498079,PMC1519231,PMC001xxxxxx/PMC1519231.xml,,,,,,,
7498086,PMC1519233,PMC001xxxxxx/PMC1519233.xml,,,,,,,
7498089,PMC1519234,PMC001xxxxxx/PMC1519234.xml,,,,,,,
7498090,PMC1519235,PMC001xxxxxx/PMC1519235.xml,,,,,,,
7498092,PMC1519236,PMC001xxxxxx/PMC1519236.xml,,,,,,,
7498083,PMC1519237,PMC001xxxxxx/PMC1519237.xml,,,,,,,
8747020,PMC1519239,PMC001xxxxxx/PMC1519239.xml,,,,,,,
8747010,PMC1519241,PMC001xxxxxx/PMC1519241.xml,,,,,,,
8747014,PMC1519242,PMC001xxxxxx/PMC1519242.xml,,,,,,,
8747013,PMC1519243,PMC001xxxxxx/PMC1519243.xml,,,,,,,
8747005,PMC1519245,PMC001xxxxxx/PMC1519245.xml,,,,,,,
8747022,PMC1519246,PMC001xxxxxx/PMC1519246.xml,,,,,,,
8747008,PMC1519247,PMC001xxxxxx/PMC1519247.xml,,,,,,,
,PMC1519248,PMC001xxxxxx/PMC1519248.xml,,,,,,,
8747011,PMC1519249,PMC001xxxxxx/PMC1519249.xml,,,,,,,
8747006,PMC1519250,PMC001xxxxxx/PMC1519250.xml,,,,,,,
8747015,PMC1519251,PMC001xxxxxx/PMC1519251.xml,,,,,,,
8747007,PMC1519252,PMC001xxxxxx/PMC1519252.xml,,,,,,,
8747017,PMC1519253,PMC001xxxxxx/PMC1519253.xml,,,,,,,
8747016,PMC1519254,PMC001xxxxxx/PMC1519254.xml,,,,,,,
,PMC1519256,PMC001xxxxxx/PMC1519256.xml,,,,,,,
8747003,PMC1519257,PMC001xxxxxx/PMC1519257.xml,,,,,,,
8747019,PMC1519258,PMC001xxxxxx/PMC1519258.xml,,,,,,,
8747009,PMC1519259,PMC001xxxxxx/PMC1519259.xml,,,,,,,
8747012,PMC1519260,PMC001xxxxxx/PMC1519260.xml,,,,,,,
8747021,PMC1519261,PMC001xxxxxx/PMC1519261.xml,,,,,,,
8747018,PMC1519262,PMC001xxxxxx/PMC1519262.xml,,,,,,,
8747004,PMC1519264,PMC001xxxxxx/PMC1519264.xml,,,,,,,
7556027,PMC1519265,PMC001xxxxxx/PMC1519265.xml,,,,,,,
7556021,PMC1519267,PMC001xxxxxx/PMC1519267.xml,,,,,,,
17539108,PMC1519268,PMC001xxxxxx/PMC1519268.xml,,,,,,,
7556026,PMC1519269,PMC001xxxxxx/PMC1519269.xml,,,,,,,
7556023,PMC1519270,PMC001xxxxxx/PMC1519270.xml,,,,,,,
7556024,PMC1519271,PMC001xxxxxx/PMC1519271.xml,,,,,,,
7556022,PMC1519272,PMC001xxxxxx/PMC1519272.xml,,,,,,,
7556028,PMC1519273,PMC001xxxxxx/PMC1519273.xml,,,,,,,
7556025,PMC1519274,PMC001xxxxxx/PMC1519274.xml,,,,,,,
7556031,PMC1519277,PMC001xxxxxx/PMC1519277.xml,,,,,,,
7556019,PMC1519278,PMC001xxxxxx/PMC1519278.xml,,,,,,,
7556030,PMC1519279,PMC001xxxxxx/PMC1519279.xml,,,,,,,
7556018,PMC1519280,PMC001xxxxxx/PMC1519280.xml,,,,,,,
,PMC1519282,PMC001xxxxxx/PMC1519282.xml,,,,,,,
7556029,PMC1519283,PMC001xxxxxx/PMC1519283.xml,,,,,,,
7556020,PMC1519284,PMC001xxxxxx/PMC1519284.xml,,,,,,,
8565916,PMC1519285,PMC001xxxxxx/PMC1519285.xml,,,,,,,
8565918,PMC1519287,PMC001xxxxxx/PMC1519287.xml,,,,,,,
8565906,PMC1519288,PMC001xxxxxx/PMC1519288.xml,,,,,,,
8565911,PMC1519289,PMC001xxxxxx/PMC1519289.xml,,,,,,,
8565921,PMC1519290,PMC001xxxxxx/PMC1519290.xml,,,,,,,
8565900,PMC1519291,PMC001xxxxxx/PMC1519291.xml,,,,,,,
8565903,PMC1519292,PMC001xxxxxx/PMC1519292.xml,,,,,,,
8565897,PMC1519293,PMC001xxxxxx/PMC1519293.xml,,,,,,,
