pmid,pmc,publisher-id,doi,File,pii,other,coden,sici,medline,manuscript,pmcid,publisher-manuscript
,PMC2050137,,,PMC002xxxxxx/PMC2050137.xml,,,,,,,,
,PMC2050138,,,PMC002xxxxxx/PMC2050138.xml,,,,,,,,
,PMC2050139,,,PMC002xxxxxx/PMC2050139.xml,,,,,,,,
,PMC2050140,,,PMC002xxxxxx/PMC2050140.xml,,,,,,,,
,PMC2050141,,,PMC002xxxxxx/PMC2050141.xml,,,,,,,,
,PMC2050142,,,PMC002xxxxxx/PMC2050142.xml,,,,,,,,
,PMC2050143,,,PMC002xxxxxx/PMC2050143.xml,,,,,,,,
,PMC2050144,,,PMC002xxxxxx/PMC2050144.xml,,,,,,,,
,PMC2050145,,,PMC002xxxxxx/PMC2050145.xml,,,,,,,,
,PMC2050146,,,PMC002xxxxxx/PMC2050146.xml,,,,,,,,
,PMC2050147,,,PMC002xxxxxx/PMC2050147.xml,,,,,,,,
,PMC2050148,,,PMC002xxxxxx/PMC2050148.xml,,,,,,,,
,PMC2050149,,,PMC002xxxxxx/PMC2050149.xml,,,,,,,,
,PMC2050150,,,PMC002xxxxxx/PMC2050150.xml,,,,,,,,
,PMC2050151,,,PMC002xxxxxx/PMC2050151.xml,,,,,,,,
,PMC2050372,,,PMC002xxxxxx/PMC2050372.xml,,,,,,,,
,PMC2050373,,,PMC002xxxxxx/PMC2050373.xml,,,,,,,,
,PMC2050374,,,PMC002xxxxxx/PMC2050374.xml,,,,,,,,
,PMC2050375,,,PMC002xxxxxx/PMC2050375.xml,,,,,,,,
,PMC2050376,,,PMC002xxxxxx/PMC2050376.xml,,,,,,,,
,PMC2050377,,,PMC002xxxxxx/PMC2050377.xml,,,,,,,,
,PMC2050378,,,PMC002xxxxxx/PMC2050378.xml,,,,,,,,
,PMC2050379,,,PMC002xxxxxx/PMC2050379.xml,,,,,,,,
,PMC2050380,,,PMC002xxxxxx/PMC2050380.xml,,,,,,,,
,PMC2050381,,,PMC002xxxxxx/PMC2050381.xml,,,,,,,,
17989753,PMC2050382,,,PMC002xxxxxx/PMC2050382.xml,,,,,,,,
17989757,PMC2050383,,,PMC002xxxxxx/PMC2050383.xml,,,,,,,,
17989755,PMC2050384,,,PMC002xxxxxx/PMC2050384.xml,,,,,,,,
17989756,PMC2050385,,,PMC002xxxxxx/PMC2050385.xml,,,,,,,,
17989754,PMC2050386,,,PMC002xxxxxx/PMC2050386.xml,,,,,,,,
,PMC2050387,,,PMC002xxxxxx/PMC2050387.xml,,,,,,,,
17987134,PMC2050609,,,PMC002xxxxxx/PMC2050609.xml,,,,,,,,
17987133,PMC2050610,,,PMC002xxxxxx/PMC2050610.xml,,,,,,,,
17987135,PMC2050611,,,PMC002xxxxxx/PMC2050611.xml,,,,,,,,
17987136,PMC2050612,,,PMC002xxxxxx/PMC2050612.xml,,,,,,,,
17987139,PMC2050613,,,PMC002xxxxxx/PMC2050613.xml,,,,,,,,
17987140,PMC2050614,,,PMC002xxxxxx/PMC2050614.xml,,,,,,,,
17987138,PMC2050615,,,PMC002xxxxxx/PMC2050615.xml,,,,,,,,
17987137,PMC2050616,,,PMC002xxxxxx/PMC2050616.xml,,,,,,,,
17987141,PMC2050617,,,PMC002xxxxxx/PMC2050617.xml,,,,,,,,
17987143,PMC2050618,,,PMC002xxxxxx/PMC2050618.xml,,,,,,,,
17987142,PMC2050619,,,PMC002xxxxxx/PMC2050619.xml,,,,,,,,
17987144,PMC2050620,,,PMC002xxxxxx/PMC2050620.xml,,,,,,,,
17987145,PMC2050621,,,PMC002xxxxxx/PMC2050621.xml,,,,,,,,
17987147,PMC2050622,,,PMC002xxxxxx/PMC2050622.xml,,,,,,,,
,PMC2050623,,,PMC002xxxxxx/PMC2050623.xml,,,,,,,,
,PMC2050624,,,PMC002xxxxxx/PMC2050624.xml,,,,,,,,
17987146,PMC2050625,,,PMC002xxxxxx/PMC2050625.xml,,,,,,,,
17987150,PMC2050626,,,PMC002xxxxxx/PMC2050626.xml,,,,,,,,
17987149,PMC2050627,,,PMC002xxxxxx/PMC2050627.xml,,,,,,,,
17987151,PMC2050628,,,PMC002xxxxxx/PMC2050628.xml,,,,,,,,
,PMC2050629,,,PMC002xxxxxx/PMC2050629.xml,,,,,,,,
17987148,PMC2050630,,,PMC002xxxxxx/PMC2050630.xml,,,,,,,,
17987155,PMC2050631,,,PMC002xxxxxx/PMC2050631.xml,,,,,,,,
17987153,PMC2050632,,,PMC002xxxxxx/PMC2050632.xml,,,,,,,,
17987152,PMC2050633,,,PMC002xxxxxx/PMC2050633.xml,,,,,,,,
17987154,PMC2050634,,,PMC002xxxxxx/PMC2050634.xml,,,,,,,,
17989763,PMC2050635,,,PMC002xxxxxx/PMC2050635.xml,,,,,,,,
17989762,PMC2050636,,,PMC002xxxxxx/PMC2050636.xml,,,,,,,,
17989759,PMC2050637,,,PMC002xxxxxx/PMC2050637.xml,,,,,,,,
17989760,PMC2050638,,,PMC002xxxxxx/PMC2050638.xml,,,,,,,,
17989761,PMC2050639,,,PMC002xxxxxx/PMC2050639.xml,,,,,,,,
17987158,PMC2050802,,,PMC002xxxxxx/PMC2050802.xml,,,,,,,,
17987156,PMC2050803,,,PMC002xxxxxx/PMC2050803.xml,,,,,,,,
17987159,PMC2050804,,,PMC002xxxxxx/PMC2050804.xml,,,,,,,,
17987157,PMC2050805,,,PMC002xxxxxx/PMC2050805.xml,,,,,,,,
17987160,PMC2050806,,,PMC002xxxxxx/PMC2050806.xml,,,,,,,,
17987162,PMC2050807,,,PMC002xxxxxx/PMC2050807.xml,,,,,,,,
17987163,PMC2050808,,,PMC002xxxxxx/PMC2050808.xml,,,,,,,,
17987161,PMC2050809,,,PMC002xxxxxx/PMC2050809.xml,,,,,,,,
,PMC2050810,,,PMC002xxxxxx/PMC2050810.xml,,,,,,,,
,PMC2050811,,,PMC002xxxxxx/PMC2050811.xml,,,,,,,,
17987165,PMC2050812,,,PMC002xxxxxx/PMC2050812.xml,,,,,,,,
17987167,PMC2050813,,,PMC002xxxxxx/PMC2050813.xml,,,,,,,,
17987166,PMC2050814,,,PMC002xxxxxx/PMC2050814.xml,,,,,,,,
17987169,PMC2051057,,,PMC002xxxxxx/PMC2051057.xml,,,,,,,,
17987175,PMC2051058,,,PMC002xxxxxx/PMC2051058.xml,,,,,,,,
,PMC2051059,,,PMC002xxxxxx/PMC2051059.xml,,,,,,,,
17987172,PMC2051060,,,PMC002xxxxxx/PMC2051060.xml,,,,,,,,
,PMC2051061,,,PMC002xxxxxx/PMC2051061.xml,,,,,,,,
17987171,PMC2051062,,,PMC002xxxxxx/PMC2051062.xml,,,,,,,,
17987168,PMC2051063,,,PMC002xxxxxx/PMC2051063.xml,,,,,,,,
17987170,PMC2051064,,,PMC002xxxxxx/PMC2051064.xml,,,,,,,,
,PMC2051065,,,PMC002xxxxxx/PMC2051065.xml,,,,,,,,
17987173,PMC2051066,,,PMC002xxxxxx/PMC2051066.xml,,,,,,,,
,PMC2051067,,,PMC002xxxxxx/PMC2051067.xml,,,,,,,,
,PMC2051068,,,PMC002xxxxxx/PMC2051068.xml,,,,,,,,
,PMC2051069,,,PMC002xxxxxx/PMC2051069.xml,,,,,,,,
,PMC2051070,,,PMC002xxxxxx/PMC2051070.xml,,,,,,,,
,PMC2051071,,,PMC002xxxxxx/PMC2051071.xml,,,,,,,,
,PMC2051072,,,PMC002xxxxxx/PMC2051072.xml,,,,,,,,
17987179,PMC2051073,,,PMC002xxxxxx/PMC2051073.xml,,,,,,,,
,PMC2051074,,,PMC002xxxxxx/PMC2051074.xml,,,,,,,,
17987180,PMC2051075,,,PMC002xxxxxx/PMC2051075.xml,,,,,,,,
,PMC2051076,,,PMC002xxxxxx/PMC2051076.xml,,,,,,,,
17987176,PMC2051077,,,PMC002xxxxxx/PMC2051077.xml,,,,,,,,
17987186,PMC2051078,,,PMC002xxxxxx/PMC2051078.xml,,,,,,,,
17987178,PMC2051079,,,PMC002xxxxxx/PMC2051079.xml,,,,,,,,
17987177,PMC2051080,,,PMC002xxxxxx/PMC2051080.xml,,,,,,,,
,PMC2051081,,,PMC002xxxxxx/PMC2051081.xml,,,,,,,,
,PMC2051082,,,PMC002xxxxxx/PMC2051082.xml,,,,,,,,
,PMC2051083,,,PMC002xxxxxx/PMC2051083.xml,,,,,,,,
17987181,PMC2051084,,,PMC002xxxxxx/PMC2051084.xml,,,,,,,,
17987190,PMC2051085,,,PMC002xxxxxx/PMC2051085.xml,,,,,,,,
17987188,PMC2051086,,,PMC002xxxxxx/PMC2051086.xml,,,,,,,,
17987189,PMC2051087,,,PMC002xxxxxx/PMC2051087.xml,,,,,,,,
17987187,PMC2051088,,,PMC002xxxxxx/PMC2051088.xml,,,,,,,,
17987191,PMC2051089,,,PMC002xxxxxx/PMC2051089.xml,,,,,,,,
17987193,PMC2051090,,,PMC002xxxxxx/PMC2051090.xml,,,,,,,,
17987194,PMC2051091,,,PMC002xxxxxx/PMC2051091.xml,,,,,,,,
17987192,PMC2051092,,,PMC002xxxxxx/PMC2051092.xml,,,,,,,,
17987197,PMC2051093,,,PMC002xxxxxx/PMC2051093.xml,,,,,,,,
17987195,PMC2051094,,,PMC002xxxxxx/PMC2051094.xml,,,,,,,,
17987196,PMC2051095,,,PMC002xxxxxx/PMC2051095.xml,,,,,,,,
,PMC2051296,,,PMC002xxxxxx/PMC2051296.xml,,,,,,,,
17987201,PMC2051297,,,PMC002xxxxxx/PMC2051297.xml,,,,,,,,
17987204,PMC2051298,,,PMC002xxxxxx/PMC2051298.xml,,,,,,,,
,PMC2051299,,,PMC002xxxxxx/PMC2051299.xml,,,,,,,,
17987198,PMC2051300,,,PMC002xxxxxx/PMC2051300.xml,,,,,,,,
17987199,PMC2051301,,,PMC002xxxxxx/PMC2051301.xml,,,,,,,,
17987200,PMC2051302,,,PMC002xxxxxx/PMC2051302.xml,,,,,,,,
17987202,PMC2051303,,,PMC002xxxxxx/PMC2051303.xml,,,,,,,,
17987203,PMC2051304,,,PMC002xxxxxx/PMC2051304.xml,,,,,,,,
,PMC2051305,,,PMC002xxxxxx/PMC2051305.xml,,,,,,,,
,PMC2051306,,,PMC002xxxxxx/PMC2051306.xml,,,,,,,,
,PMC2051307,,,PMC002xxxxxx/PMC2051307.xml,,,,,,,,
17987206,PMC2051308,,,PMC002xxxxxx/PMC2051308.xml,,,,,,,,
,PMC2051309,,,PMC002xxxxxx/PMC2051309.xml,,,,,,,,
17987207,PMC2051310,,,PMC002xxxxxx/PMC2051310.xml,,,,,,,,
17987205,PMC2051311,,,PMC002xxxxxx/PMC2051311.xml,,,,,,,,
,PMC2051312,,,PMC002xxxxxx/PMC2051312.xml,,,,,,,,
,PMC2051313,,,PMC002xxxxxx/PMC2051313.xml,,,,,,,,
,PMC2051314,,,PMC002xxxxxx/PMC2051314.xml,,,,,,,,
,PMC2051315,,,PMC002xxxxxx/PMC2051315.xml,,,,,,,,
17987212,PMC2051316,,,PMC002xxxxxx/PMC2051316.xml,,,,,,,,
17987211,PMC2051317,,,PMC002xxxxxx/PMC2051317.xml,,,,,,,,
17987210,PMC2051318,,,PMC002xxxxxx/PMC2051318.xml,,,,,,,,
,PMC2051319,,,PMC002xxxxxx/PMC2051319.xml,,,,,,,,
,PMC2051320,,,PMC002xxxxxx/PMC2051320.xml,,,,,,,,
,PMC2051321,,,PMC002xxxxxx/PMC2051321.xml,,,,,,,,
,PMC2051322,,,PMC002xxxxxx/PMC2051322.xml,,,,,,,,
17987214,PMC2051323,,,PMC002xxxxxx/PMC2051323.xml,,,,,,,,
17987213,PMC2051324,,,PMC002xxxxxx/PMC2051324.xml,,,,,,,,
,PMC2051325,,,PMC002xxxxxx/PMC2051325.xml,,,,,,,,
,PMC2051326,,,PMC002xxxxxx/PMC2051326.xml,,,,,,,,
17987215,PMC2051327,,,PMC002xxxxxx/PMC2051327.xml,,,,,,,,
,PMC2051328,,,PMC002xxxxxx/PMC2051328.xml,,,,,,,,
,PMC2051329,,,PMC002xxxxxx/PMC2051329.xml,,,,,,,,
,PMC2051330,,,PMC002xxxxxx/PMC2051330.xml,,,,,,,,
17546399,PMC2062488,9089,10.1007/s00270-007-9089-3,PMC002xxxxxx/PMC2062488.xml,,,,,,,,
17805924,PMC2062489,9164,10.1007/s00270-007-9164-9,PMC002xxxxxx/PMC2062489.xml,,,,,,,,
17917793,PMC2062490,9265,10.1007/s11136-007-9265-6,PMC002xxxxxx/PMC2062490.xml,,,,,,,,
17404679,PMC2062491,371,10.1007/s00192-007-0371-3,PMC002xxxxxx/PMC2062491.xml,,,,,,,,
17989768,PMC2062507,,,PMC002xxxxxx/PMC2062507.xml,,,,,,,,
17989766,PMC2062508,,,PMC002xxxxxx/PMC2062508.xml,,,,,,,,
17989764,PMC2062509,,,PMC002xxxxxx/PMC2062509.xml,,,,,,,,
17989769,PMC2062510,,,PMC002xxxxxx/PMC2062510.xml,,,,,,,,
17989767,PMC2062511,,,PMC002xxxxxx/PMC2062511.xml,,,,,,,,
17989765,PMC2062512,,,PMC002xxxxxx/PMC2062512.xml,,,,,,,,
18026568,PMC2062513,ijmsv04p0267,,PMC002xxxxxx/PMC2062513.xml,,,,,,,,
17661009,PMC2063563,753,10.1007/s00125-007-0753-6,PMC002xxxxxx/PMC2063563.xml,,,,,,,,
17899180,PMC2063564,512,10.1007/s00428-007-0512-6,PMC002xxxxxx/PMC2063564.xml,,,,,,,,
17674159,PMC2063565,9393,10.1007/s11095-007-9393-2,PMC002xxxxxx/PMC2063565.xml,,,,,,,,
17929148,PMC2063566,9433,10.1007/s11095-007-9433-y,PMC002xxxxxx/PMC2063566.xml,,,,,,,,
17940531,PMC2063583,,10.1038/msb4100183,PMC002xxxxxx/PMC2063583.xml,msb4100183,,,,,,,
17940532,PMC2063584,,10.1038/msb4100184,PMC002xxxxxx/PMC2063584.xml,msb4100184,,,,,,,
17429924,PMC2064197,,10.1111/j.1651-2227.2007.00110.x,PMC002xxxxxx/PMC2064197.xml,,,,,,,,
17609864,PMC2064943,218,10.1007/s10895-007-0218-9,PMC002xxxxxx/PMC2064943.xml,,,,,,,,
17879094,PMC2064945,790,10.1007/s00403-007-0790-5,PMC002xxxxxx/PMC2064945.xml,,,,,,,,
17610927,PMC2067255,S0042-6822(07)00403-5,10.1016/j.virol.2007.05.041,PMC002xxxxxx/PMC2067255.xml,,,,,,,,
17447086,PMC2071950,254,10.1007/s00520-007-0254-7,PMC002xxxxxx/PMC2071950.xml,,,,,,,,
17901956,PMC2071951,90,10.1007/s00281-007-0090-3,PMC002xxxxxx/PMC2071951.xml,,,,,,,,
17394044,PMC2071952,187,10.1007/s11606-007-0187-3,PMC002xxxxxx/PMC2071952.xml,,,,,,,,
,PMC2071953,175,10.1007/s11606-007-0175-7,PMC002xxxxxx/PMC2071953.xml,,,,,,,,
17375357,PMC2071954,172,10.1007/s11606-007-0172-x,PMC002xxxxxx/PMC2071954.xml,,,,,,,,
17684745,PMC2071955,143,10.1007/s00294-007-0143-0,PMC002xxxxxx/PMC2071955.xml,,,,,,,,
17690936,PMC2071956,9017,10.1007/s10350-007-9017-2,PMC002xxxxxx/PMC2071956.xml,,,,,,,,
17417729,PMC2071957,9369,10.1007/s10620-006-9369-9,PMC002xxxxxx/PMC2071957.xml,,,,,,,,
17415618,PMC2071958,188,10.1007/s11606-007-0188-2,PMC002xxxxxx/PMC2071958.xml,,,,,,,,
17882408,PMC2071959,369,10.1007/s00228-007-0369-2,PMC002xxxxxx/PMC2071959.xml,,,,,,,,
,PMC2071960,462,10.1007/s00586-007-0462-3,PMC002xxxxxx/PMC2071960.xml,,,,,,,,
17659363,PMC2071961,439,10.1007/s00586-007-0439-2,PMC002xxxxxx/PMC2071961.xml,,,,,,,,
17902026,PMC2071962,9186,10.1007/s10654-007-9186-2,PMC002xxxxxx/PMC2071962.xml,,,,,,,,
17906878,PMC2071963,496,10.1007/s00441-007-0496-1,PMC002xxxxxx/PMC2071963.xml,,,,,,,,
17909774,PMC2071964,362,10.1007/s00228-007-0362-9,PMC002xxxxxx/PMC2071964.xml,,,,,,,,
17828438,PMC2071965,9174,10.1007/s10654-007-9174-6,PMC002xxxxxx/PMC2071965.xml,,,,,,,,
17874086,PMC2071966,375,10.1007/s00228-007-0375-4,PMC002xxxxxx/PMC2071966.xml,,,,,,,,
17955331,PMC2071967,9199,10.1007/s10654-007-9199-x,PMC002xxxxxx/PMC2071967.xml,,,,,,,,
17891460,PMC2071968,9179,10.1007/s10654-007-9179-1,PMC002xxxxxx/PMC2071968.xml,,,,,,,,
17636364,PMC2071969,663,10.1007/s10067-007-0663-5,PMC002xxxxxx/PMC2071969.xml,,,,,,,,
17992596,PMC2071970,8005,10.1007/s12016-007-8005-6,PMC002xxxxxx/PMC2071970.xml,,,,,,,,
17507071,PMC2072046,,10.1016/j.virol.2007.04.010,PMC002xxxxxx/PMC2072046.xml,S0042-6822(07)00263-2,,,,,,,
17905680,PMC2072086,ci070019,10.1102/1470-7330.2007.0019,PMC002xxxxxx/PMC2072086.xml,,,,,,,,
17905681,PMC2072087,ci070020,10.1102/1470-7330.2007.0020,PMC002xxxxxx/PMC2072087.xml,,,,,,,,
17964955,PMC2072088,ci070021,10.1102/1470-7330.2007.0021,PMC002xxxxxx/PMC2072088.xml,,,,,,,,
17981524,PMC2072089,ci070022,10.1102/1470-7330.2007.0022,PMC002xxxxxx/PMC2072089.xml,,,,,,,,
17964956,PMC2072090,ci070023,10.1102/1470-7330.2007.0023,PMC002xxxxxx/PMC2072090.xml,,,,,,,,
17964957,PMC2072091,ci070026,10.1102/1470-7330.2007.0026,PMC002xxxxxx/PMC2072091.xml,,,,,,,,
17767747,PMC2072881,ar2193,10.1186/ar2193,PMC002xxxxxx/PMC2072881.xml,,,,,,,,
17767744,PMC2072882,ar2190,10.1186/ar2190,PMC002xxxxxx/PMC2072882.xml,,,,,,,,
17767743,PMC2072883,ar2189,10.1186/ar2189,PMC002xxxxxx/PMC2072883.xml,,,,,,,,
17767739,PMC2072884,ar2194,10.1186/ar2194,PMC002xxxxxx/PMC2072884.xml,,,,,,,,
,PMC2072885,ar2185,10.1186/ar2185,PMC002xxxxxx/PMC2072885.xml,,,,,,,,
17767740,PMC2072886,ar2186,10.1186/ar2186,PMC002xxxxxx/PMC2072886.xml,,,,,,,,
17767745,PMC2072887,ar2191,10.1186/ar2191,PMC002xxxxxx/PMC2072887.xml,,,,,,,,
17767742,PMC2072888,ar2188,10.1186/ar2188,PMC002xxxxxx/PMC2072888.xml,,,,,,,,
17767741,PMC2072889,ar2187,10.1186/ar2187,PMC002xxxxxx/PMC2072889.xml,,,,,,,,
17767746,PMC2072890,ar2192,10.1186/ar2192,PMC002xxxxxx/PMC2072890.xml,,,,,,,,
18404440,PMC2072910,9064,10.1007/s11302-007-9064-0,PMC002xxxxxx/PMC2072910.xml,,,,,,,,
18404451,PMC2072911,9067,10.1007/s11302-007-9067-x,PMC002xxxxxx/PMC2072911.xml,,,,,,,,
18404448,PMC2072912,9060,10.1007/s11302-007-9060-4,PMC002xxxxxx/PMC2072912.xml,,,,,,,,
18404455,PMC2072913,9061,10.1007/s11302-007-9061-3,PMC002xxxxxx/PMC2072913.xml,,,,,,,,
18404450,PMC2072914,9062,10.1007/s11302-007-9062-2,PMC002xxxxxx/PMC2072914.xml,,,,,,,,
18404447,PMC2072915,9068,10.1007/s11302-007-9068-9,PMC002xxxxxx/PMC2072915.xml,,,,,,,,
18404454,PMC2072916,9079,10.1007/s11302-007-9079-6,PMC002xxxxxx/PMC2072916.xml,,,,,,,,
18404453,PMC2072917,9073,10.1007/s11302-007-9073-z,PMC002xxxxxx/PMC2072917.xml,,,,,,,,
18404449,PMC2072918,9084,10.1007/s11302-007-9084-9,PMC002xxxxxx/PMC2072918.xml,,,,,,,,
18404441,PMC2072919,9080,10.1007/s11302-007-9080-0,PMC002xxxxxx/PMC2072919.xml,,,,,,,,
18404444,PMC2072920,9071,10.1007/s11302-007-9071-1,PMC002xxxxxx/PMC2072920.xml,,,,,,,,
18404452,PMC2072921,9069,10.1007/s11302-007-9069-8,PMC002xxxxxx/PMC2072921.xml,,,,,,,,
18404442,PMC2072922,9065,10.1007/s11302-007-9065-z,PMC002xxxxxx/PMC2072922.xml,,,,,,,,
18404457,PMC2072923,9075,10.1007/s11302-007-9075-x,PMC002xxxxxx/PMC2072923.xml,,,,,,,,
18404439,PMC2072924,9070,10.1007/s11302-007-9070-2,PMC002xxxxxx/PMC2072924.xml,,,,,,,,
18404445,PMC2072925,9074,10.1007/s11302-007-9074-y,PMC002xxxxxx/PMC2072925.xml,,,,,,,,
18404446,PMC2072926,9066,10.1007/s11302-007-9066-y,PMC002xxxxxx/PMC2072926.xml,,,,,,,,
18404443,PMC2072927,9085,10.1007/s11302-007-9085-8,PMC002xxxxxx/PMC2072927.xml,,,,,,,,
18404456,PMC2072928,9082,10.1007/s11302-007-9082-y,PMC002xxxxxx/PMC2072928.xml,,,,,,,,
18404438,PMC2072929,9083,10.1007/s11302-007-9083-x,PMC002xxxxxx/PMC2072929.xml,,,,,,,,
17347275,PMC2075183,,10.1113/jphysiol.2006.126417,PMC002xxxxxx/PMC2075183.xml,,,,,,,,
17510186,PMC2075239,,10.1113/jphysiol.2007.132563,PMC002xxxxxx/PMC2075239.xml,,,,,,,,
17510183,PMC2075252,,10.1113/jphysiol.2007.133488,PMC002xxxxxx/PMC2075252.xml,,,,,,,,
17446223,PMC2075308,,10.1113/jphysiol.2007.132050,PMC002xxxxxx/PMC2075308.xml,,,,,,,,
17218350,PMC2075427,,10.1113/jphysiol.2006.126888,PMC002xxxxxx/PMC2075427.xml,,,,,,,,
17908295,PMC2075496,1752-153X-1-22,10.1186/1752-153X-1-22,PMC002xxxxxx/PMC2075496.xml,,,,,,,,
17690955,PMC2075528,9120,10.1007/s10875-007-9120-0,PMC002xxxxxx/PMC2075528.xml,,,,,,,,
17763979,PMC2075529,118,10.1007/s00412-007-0118-4,PMC002xxxxxx/PMC2075529.xml,,,,,,,,
17272347,PMC2075563,,10.1113/jphysiol.2006.125740,PMC002xxxxxx/PMC2075563.xml,,,,,,,,
17853644,PMC2075571,,,PMC002xxxxxx/PMC2075571.xml,,,,,,,,
17853640,PMC2075572,,,PMC002xxxxxx/PMC2075572.xml,,,,,,,,
17853637,PMC2075573,,,PMC002xxxxxx/PMC2075573.xml,,,,,,,,
17853641,PMC2075574,,,PMC002xxxxxx/PMC2075574.xml,,,,,,,,
,PMC2075575,,,PMC002xxxxxx/PMC2075575.xml,,,,,,,,
17853635,PMC2075576,,,PMC002xxxxxx/PMC2075576.xml,,,,,,,,
17853639,PMC2075577,,,PMC002xxxxxx/PMC2075577.xml,,,,,,,,
,PMC2075578,,,PMC002xxxxxx/PMC2075578.xml,,,,,,,,
17853648,PMC2075579,,,PMC002xxxxxx/PMC2075579.xml,,,,,,,,
17853647,PMC2075580,,,PMC002xxxxxx/PMC2075580.xml,,,,,,,,
17853636,PMC2075581,,,PMC002xxxxxx/PMC2075581.xml,,,,,,,,
17853645,PMC2075582,,,PMC002xxxxxx/PMC2075582.xml,,,,,,,,
,PMC2075583,,,PMC002xxxxxx/PMC2075583.xml,,,,,,,,
,PMC2075584,,,PMC002xxxxxx/PMC2075584.xml,,,,,,,,
17853649,PMC2075585,,,PMC002xxxxxx/PMC2075585.xml,,,,,,,,
,PMC2075586,,,PMC002xxxxxx/PMC2075586.xml,,,,,,,,
17853650,PMC2075587,,,PMC002xxxxxx/PMC2075587.xml,,,,,,,,
17855940,PMC2075588,,,PMC002xxxxxx/PMC2075588.xml,,,,,,,,
,PMC2075589,,,PMC002xxxxxx/PMC2075589.xml,,,,,,,,
,PMC2075590,,,PMC002xxxxxx/PMC2075590.xml,,,,,,,,
17853634,PMC2075591,,,PMC002xxxxxx/PMC2075591.xml,,,,,,,,
17853646,PMC2075592,,,PMC002xxxxxx/PMC2075592.xml,,,,,,,,
,PMC2075593,,,PMC002xxxxxx/PMC2075593.xml,,,,,,,,
17853638,PMC2075594,,,PMC002xxxxxx/PMC2075594.xml,,,,,,,,
17853633,PMC2075595,,,PMC002xxxxxx/PMC2075595.xml,,,,,,,,
17853643,PMC2075596,,,PMC002xxxxxx/PMC2075596.xml,,,,,,,,
17853642,PMC2075597,,,PMC002xxxxxx/PMC2075597.xml,,,,,,,,
16842982,PMC2075610,S0925-4439(06)00099-8,10.1016/j.bbadis.2006.05.008,PMC002xxxxxx/PMC2075610.xml,,,,,,,,
17926098,PMC2077355,9604,10.1007/s00464-007-9604-2,PMC002xxxxxx/PMC2077355.xml,,,,,,,,
17483999,PMC2077356,9317,10.1007/s00464-007-9317-6,PMC002xxxxxx/PMC2077356.xml,,,,,,,,
17823802,PMC2077908,711,10.1007/s00330-007-0711-1,PMC002xxxxxx/PMC2077908.xml,,,,,,,,
17899286,PMC2077909,9567,10.1245/s10434-007-9567-5,PMC002xxxxxx/PMC2077909.xml,,,,,,,,
17541692,PMC2077910,9449,10.1245/s10434-007-9449-x,PMC002xxxxxx/PMC2077910.xml,,,,,,,,
17882459,PMC2077911,97,10.1007/s10143-007-0097-1,PMC002xxxxxx/PMC2077911.xml,,,,,,,,
17896148,PMC2077912,9566,10.1245/s10434-007-9566-6,PMC002xxxxxx/PMC2077912.xml,,,,,,,,
17851666,PMC2077913,724,10.1007/s00330-007-0724-9,PMC002xxxxxx/PMC2077913.xml,,,,,,,,
17932722,PMC2077914,9575,10.1245/s10434-007-9575-5,PMC002xxxxxx/PMC2077914.xml,,,,,,,,
17896147,PMC2077915,9569,10.1245/s10434-007-9569-3,PMC002xxxxxx/PMC2077915.xml,,,,,,,,
17899292,PMC2077916,9517,10.1245/s10434-007-9517-2,PMC002xxxxxx/PMC2077916.xml,,,,,,,,
17549490,PMC2077917,668,10.1007/s00330-007-0668-0,PMC002xxxxxx/PMC2077917.xml,,,,,,,,
17882427,PMC2077918,729,10.1007/s00330-007-0729-4,PMC002xxxxxx/PMC2077918.xml,,,,,,,,
17899283,PMC2077919,9597,10.1245/s10434-007-9597-z,PMC002xxxxxx/PMC2077919.xml,,,,,,,,
17891444,PMC2077920,9547,10.1245/s10434-007-9547-9,PMC002xxxxxx/PMC2077920.xml,,,,,,,,
17929038,PMC2077921,357,10.1007/s00384-007-0357-0,PMC002xxxxxx/PMC2077921.xml,,,,,,,,
17899294,PMC2077922,9507,10.1245/s10434-007-9507-4,PMC002xxxxxx/PMC2077922.xml,,,,,,,,
17909782,PMC2077923,626,10.1007/s00247-007-0626-7,PMC002xxxxxx/PMC2077923.xml,,,,,,,,
17632736,PMC2078292,435,10.1007/s00586-007-0435-6,PMC002xxxxxx/PMC2078292.xml,,,,,,,,
17957418,PMC2078536,361,10.1007/s11606-007-0361-7,PMC002xxxxxx/PMC2078536.xml,,,,,,,,
17957419,PMC2078537,340,10.1007/s11606-007-0340-z,PMC002xxxxxx/PMC2078537.xml,,,,,,,,
17957420,PMC2078538,344,10.1007/s11606-007-0344-8,PMC002xxxxxx/PMC2078538.xml,,,,,,,,
17957421,PMC2078539,349,10.1007/s11606-007-0349-3,PMC002xxxxxx/PMC2078539.xml,,,,,,,,
17957422,PMC2078540,311,10.1007/s11606-007-0311-4,PMC002xxxxxx/PMC2078540.xml,,,,,,,,
17957423,PMC2078541,367,10.1007/s11606-007-0367-1,PMC002xxxxxx/PMC2078541.xml,,,,,,,,
17957424,PMC2078542,323,10.1007/s11606-007-0323-0,PMC002xxxxxx/PMC2078542.xml,,,,,,,,
17924172,PMC2078543,373,10.1007/s11606-007-0373-3,PMC002xxxxxx/PMC2078543.xml,,,,,,,,
17957410,PMC2078544,376,10.1007/s11606-007-0376-0,PMC002xxxxxx/PMC2078544.xml,,,,,,,,
